Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
7.3,5.7,-1,8424118S48RY
7.7,0.1,-1,115418792BT3
5.3,8.1,-1,11128130CXS4
8.1,2.9,-1,415711T6P2QZ
5.7,0.9,-1,7871472AVLGO
7.3,7.7,-1,727212FI8SRI
8.1,4.5,-1,472545P12DQV
7.3,1.7,-1,447717ORLUR4
