Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
2.8,6.7,-1,381234EXH6M9
8.1,1.4,-1,2225749TVMUA
2.6,1.0,-1,4152774W96KF
3.6,3.8,-1,423724VD00IJ
5.4,0.1,-1,483781TBTDW2
6.1,2.3,-1,343741ECL5XI
4.2,2.0,-1,244445ZN3FRO
4.0,8.1,-1,418545HUBYHR
