Conc_AP_Lys_250_2_(mM),Conc_AP_Asp_200_(mM),Phase,predicted_Phase,probability_Phase_0,probability_Phase_1
5.3,0.2,-1,0,0.8652461953284956,0.13475380467150444
5.4,0.2,-1,0,0.8634305372469271,0.1365694627530729
5.5,0.2,-1,0,0.861529275981411,0.13847072401858895
5.6,0.2,-1,0,0.8595269066651099,0.1404730933348901
5.7,0.2,-1,0,0.8574083787252675,0.14259162127473246
5.8,0.2,-1,0,0.8551591168856021,0.1448408831143979
5.9,0.2,-1,0,0.8527650581754642,0.14723494182453578
6.0,0.2,-1,0,0.8502127043996097,0.14978729560039028
6.1,0.2,-1,0,0.8474891890754179,0.15251081092458207
6.2,0.2,-1,0,0.8445823573492817,0.15541764265071834
6.3,0.2,-1,0,0.8414808569054912,0.15851914309450876
6.4,0.2,-1,0,0.8381742373848056,0.16182576261519444
6.5,0.2,-1,0,0.8346530553644698,0.16534694463553024
6.6,0.2,-1,0,0.8309089815613788,0.16909101843862118
6.7,0.2,-1,0,0.8269349066174527,0.17306509338254727
6.8,0.2,-1,0,0.8227250416811103,0.17727495831888973
6.9,0.2,-1,0,0.8182750100443172,0.18172498995568276
7.0,0.2,-1,0,0.8135819262886343,0.18641807371136565
7.1,0.2,-1,0,0.8086444598604885,0.1913555401395115
7.2,0.2,-1,0,0.8034628806045703,0.19653711939542973
7.3,0.2,-1,0,0.798039084605648,0.20196091539435201
7.4,0.2,-1,0,0.7923765995819849,0.20762340041801508
7.5,0.2,-1,0,0.7864805700825173,0.21351942991748274
7.6,0.2,-1,0,0.7803577236506953,0.21964227634930467
7.7,0.2,-1,0,0.7740163200097641,0.22598367999023594
7.8,0.2,-1,0,0.7674660859781852,0.23253391402181478
7.9,0.2,-1,0,0.7607181392681923,0.23928186073180768
8.0,0.2,-1,0,0.7537849044921359,0.24621509550786413
8.1,0.2,-1,0,0.746680024567695,0.253319975432305
0.1,0.3,-1,0,0.641621253877247,0.358378746122753
0.2,0.3,-1,0,0.6565009985019401,0.3434990014980599
0.3,0.3,-1,0,0.6743785009404064,0.3256214990595936
0.4,0.3,-1,0,0.6958224580714614,0.30417754192853863
0.5,0.3,-1,0,0.7212450252559393,0.27875497474406075
0.6,0.3,-1,0,0.7505808282260773,0.2494191717739227
0.7,0.3,-1,0,0.7828239122742389,0.21717608772576114
0.8,0.3,-1,0,0.8156891333308067,0.18431086666919327
0.9,0.3,-1,0,0.8459885402530745,0.15401145974692554
1.0,0.3,-1,0,0.8710177027901409,0.1289822972098591
1.1,0.3,-1,0,0.889979894905764,0.11002010509423599
1.2,0.3,-1,0,0.9040352356917083,0.0959647643082917
1.3,0.3,-1,0,0.915133650109965,0.08486634989003505
1.4,0.3,-1,0,0.9248888349642357,0.07511116503576432
1.5,0.3,-1,0,0.9341153077582476,0.06588469224175242
1.6,0.3,-1,0,0.942882929719417,0.05711707028058299
1.7,0.3,-1,0,0.9508007901880546,0.049199209811945366
1.8,0.3,-1,0,0.9573438254935809,0.04265617450641912
1.9,0.3,-1,0,0.9621060550828133,0.03789394491718667
2.0,0.3,-1,0,0.9649127692489401,0.035087230751059906
2.1,0.3,-1,0,0.9658007392470154,0.03419926075298463
2.2,0.3,-1,0,0.9649417160959501,0.03505828390404986
2.3,0.3,-1,0,0.9625794704491,0.03742052955090003
2.4,0.3,-1,0,0.9589973524899733,0.04100264751002669
2.5,0.3,-1,0,0.9544984859498982,0.04550151405010183
2.6,0.3,-1,0,0.9493838027075299,0.05061619729247013
2.7,0.3,-1,0,0.9439285666991282,0.05607143330087183
2.8,0.3,-1,0,0.9383644817230561,0.06163551827694391
2.9,0.3,-1,0,0.9328714912210216,0.06712850877897836
3.0,0.3,-1,0,0.9275785047556155,0.07242149524438446
3.1,0.3,-1,0,0.9225697956354679,0.07743020436453207
3.2,0.3,-1,0,0.917893757182469,0.08210624281753098
3.3,0.3,-1,0,0.9135717311312419,0.0864282688687581
3.4,0.3,-1,0,0.9096057195501999,0.09039428044980014
3.5,0.3,-1,0,0.9059845703081919,0.0940154296918081
3.6,0.3,-1,0,0.9026886611752616,0.09731133882473841
3.7,0.3,-1,0,0.8996932986767661,0.10030670132323394
3.8,0.3,-1,0,0.8969710985057873,0.10302890149421273
3.9,0.3,-1,0,0.8944935975348471,0.10550640246515286
4.0,0.3,-1,0,0.8922323055224979,0.10776769447750212
4.1,0.3,-1,0,0.8901593586936087,0.10984064130639126
4.2,0.3,-1,0,0.8882478966194185,0.1117521033805815
4.3,0.3,-1,0,0.8864722508147906,0.11352774918520936
4.4,0.3,-1,0,0.8848080083108698,0.11519199168913019
4.5,0.3,-1,0,0.8832319948028271,0.1167680051971729
4.6,0.3,-1,0,0.88172220848287,0.11827779151713003
4.7,0.3,-1,0,0.880257726144805,0.11974227385519498
4.8,0.3,-1,0,0.8788185963704791,0.1211814036295209
4.9,0.3,-1,0,0.877385729983871,0.12261427001612901
5.0,0.3,-1,0,0.8759407947352429,0.12405920526475711
5.1,0.3,-1,0,0.8744661189671206,0.12553388103287944
5.2,0.3,-1,0,0.872944607575846,0.12705539242415398
5.3,0.3,-1,0,0.8713596725046955,0.12864032749530452
5.4,0.3,-1,0,0.8696951793716607,0.13030482062833926
5.5,0.3,-1,0,0.867935411305325,0.13206458869467497
5.6,0.3,-1,0,0.8660650506875527,0.13393494931244732
5.7,0.3,-1,0,0.8640691791747486,0.13593082082525143
5.8,0.3,-1,0,0.8619332960513475,0.1380667039486525
5.9,0.3,-1,0,0.8596433545998252,0.14035664540017478
6.0,0.3,-1,0,0.8571858158304622,0.14281418416953784
6.1,0.3,-1,0,0.854547718419326,0.14545228158067403
6.2,0.3,-1,0,0.851716763268314,0.14828323673168597
6.3,0.3,-1,0,0.8486814105424401,0.15131858945755994
6.4,0.3,-1,0,0.84543098652955,0.15456901347045005
6.5,0.3,-1,0,0.8419557971380982,0.1580442028619018
6.6,0.3,-1,0,0.8382472444155837,0.16175275558441626
6.7,0.3,-1,0,0.8342979421215659,0.16570205787843406
6.8,0.3,-1,0,0.8301018261822719,0.1698981738177281
6.9,0.3,-1,0,0.8256542559192894,0.17434574408071057
7.0,0.3,-1,0,0.8209521020962711,0.17904789790372888
7.1,0.3,-1,0,0.8159938183819122,0.1840061816180878
7.2,0.3,-1,0,0.8107794934686581,0.18922050653134193
7.3,0.3,-1,0,0.8053108820175794,0.1946891179824206
7.4,0.3,-1,0,0.7995914136320152,0.20040858636798475
7.5,0.3,-1,0,0.7936261801747833,0.20637381982521674
7.6,0.3,-1,0,0.7874219028298057,0.21257809717019427
7.7,0.3,-1,0,0.7809868812852301,0.21901311871476992
7.8,0.3,-1,0,0.7743309281864867,0.22566907181351326
7.9,0.3,-1,0,0.7674652925079499,0.23253470749205007
8.0,0.3,-1,0,0.7604025756540977,0.23959742434590225
8.1,0.3,-1,0,0.7531566439291169,0.24684335607088315
0.1,0.4,-1,0,0.6403846443025714,0.35961535569742864
0.2,0.4,-1,0,0.6527945125734504,0.34720548742654955
0.3,0.4,-1,0,0.6678695515995514,0.3321304484004486
0.4,0.4,-1,0,0.6863173256679715,0.31368267433202845
0.5,0.4,-1,0,0.7088665021772158,0.2911334978227842
0.6,0.4,-1,0,0.7360019550391144,0.26399804496088564
0.7,0.4,-1,0,0.7674076204813218,0.23259237951867817
0.8,0.4,-1,0,0.8011820983452935,0.19881790165470647
0.9,0.4,-1,0,0.833542034355446,0.16645796564455395
1.0,0.4,-1,0,0.8602560817923859,0.13974391820761412
1.1,0.4,-1,0,0.8794007156056978,0.12059928439430223
1.2,0.4,-1,0,0.8924280639060953,0.1075719360939047
1.3,0.4,-1,0,0.9024373342572289,0.09756266574277106
1.4,0.4,-1,0,0.9120265450139868,0.08797345498601317
1.5,0.4,-1,0,0.922389719782359,0.07761028021764105
1.6,0.4,-1,0,0.9334148026423463,0.06658519735765367
1.7,0.4,-1,0,0.944177205240976,0.055822794759023964
1.8,0.4,-1,0,0.9535239367719441,0.046476063228055864
1.9,0.4,-1,0,0.9605726761384403,0.03942732386155967
2.0,0.4,-1,0,0.964952468682327,0.03504753131767302
2.1,0.4,-1,0,0.9667414858421353,0.03325851415786474
2.2,0.4,-1,0,0.9662624456099138,0.03373755439008619
2.3,0.4,-1,0,0.9639241312594322,0.036075868740567785
2.4,0.4,-1,0,0.9601551146186011,0.039844885381398853
2.5,0.4,-1,0,0.9553782058661682,0.04462179413383183
2.6,0.4,-1,0,0.9499855070598642,0.050014492940135824
2.7,0.4,-1,0,0.9443125592465549,0.05568744075344512
2.8,0.4,-1,0,0.9386224679750512,0.06137753202494878
2.9,0.4,-1,0,0.9331040245210716,0.06689597547892845
3.0,0.4,-1,0,0.9278802627867435,0.07211973721325649
3.1,0.4,-1,0,0.9230217628463606,0.07697823715363938
3.2,0.4,-1,0,0.9185603637520217,0.08143963624797834
3.3,0.4,-1,0,0.9145010222769088,0.08549897772309123
3.4,0.4,-1,0,0.9108310913459263,0.08916890865407368
3.5,0.4,-1,0,0.907527120133409,0.09247287986659103
3.6,0.4,-1,0,0.9045596058459751,0.09544039415402494
3.7,0.4,-1,0,0.9018961855974794,0.09810381440252058
3.8,0.4,-1,0,0.8995036994657539,0.10049630053424607
3.9,0.4,-1,0,0.8973494649342229,0.10265053506577715
4.0,0.4,-1,0,0.8954020150376891,0.10459798496231087
4.1,0.4,-1,0,0.8936314802908782,0.10636851970912176
4.2,0.4,-1,0,0.89200973967354,0.10799026032645997
4.3,0.4,-1,0,0.8905104262366876,0.10948957376331236
4.4,0.4,-1,0,0.8891088449522613,0.11089115504773872
4.5,0.4,-1,0,0.8877818411393719,0.11221815886062814
4.6,0.4,-1,0,0.8865076447002593,0.11349235529974067
4.7,0.4,-1,0,0.885265706591781,0.11473429340821895
4.8,0.4,-1,0,0.8840365380914363,0.11596346190856366
4.9,0.4,-1,0,0.8828015595923944,0.11719844040760563
5.0,0.4,-1,0,0.8815429631603138,0.11845703683968622
5.1,0.4,-1,0,0.8802435914930129,0.1197564085069871
5.2,0.4,-1,0,0.8788868349522545,0.1211131650477455
5.3,0.4,-1,0,0.8774565476895759,0.12254345231042407
5.4,0.4,-1,0,0.8759369835426014,0.12406301645739859
5.5,0.4,-1,0,0.8743127521120186,0.12568724788798136
5.6,0.4,-1,0,0.8725687952443195,0.12743120475568048
5.7,0.4,-1,0,0.8706903839698725,0.12930961603012747
5.8,0.4,-1,0,0.8686631357212491,0.1313368642787509
5.9,0.4,-1,0,0.8664730514085477,0.1335269485914523
6.0,0.4,-1,0,0.8641065715620471,0.13589342843795293
6.1,0.4,-1,0,0.8615506503479082,0.13844934965209177
6.2,0.4,-1,0,0.8587928457752696,0.1412071542247304
6.3,0.4,-1,0,0.8558214238390747,0.14417857616092533
6.4,0.4,-1,0,0.8526254737852241,0.14737452621477587
6.5,0.4,-1,0,0.849195031103136,0.150804968896864
6.6,0.4,-1,0,0.8455212043255642,0.1544787956744358
6.7,0.4,-1,0,0.8415963013293322,0.15840369867066784
6.8,0.4,-1,0,0.8374139505788207,0.16258604942117927
6.9,0.4,-1,0,0.8329692127371118,0.16703078726288823
7.0,0.4,-1,0,0.8282586783201396,0.17174132167986045
7.1,0.4,-1,0,0.8232805475533951,0.17671945244660492
7.2,0.4,-1,0,0.8180346894024524,0.1819653105975476
7.3,0.4,-1,0,0.8125226777342505,0.18747732226574954
7.4,0.4,-1,0,0.8067478037753517,0.1932521962246483
7.5,0.4,-1,0,0.8007150652773589,0.19928493472264108
7.6,0.4,-1,0,0.7944311340787635,0.20556886592123647
7.7,0.4,-1,0,0.787904304832864,0.212095695167136
7.8,0.4,-1,0,0.7811444285991911,0.2188555714008089
7.9,0.4,-1,0,0.7741628355209969,0.22583716447900315
8.0,0.4,-1,0,0.7669722510040629,0.23302774899593715
8.1,0.4,-1,0,0.7595867095874382,0.24041329041256176
0.1,0.5,-1,0,0.6409909081256728,0.35900909187432717
0.2,0.5,-1,0,0.6507994719307248,0.34920052806927515
0.3,0.5,-1,0,0.6627376682938575,0.3372623317061425
0.4,0.5,-1,0,0.6775261728462283,0.3224738271537717
0.5,0.5,-1,0,0.6960573519022546,0.3039426480977454
0.6,0.5,-1,0,0.719265660391784,0.28073433960821603
0.7,0.5,-1,0,0.7476701026552064,0.2523298973447936
0.8,0.5,-1,0,0.7803238374284547,0.21967616257154532
0.9,0.5,-1,0,0.8134592517477586,0.18654074825224143
1.0,0.5,-1,0,0.8409463571964579,0.15905364280354206
1.1,0.5,-1,0,0.858648549244208,0.14135145075579203
1.2,0.5,-1,0,0.8682667207726809,0.13173327922731914
1.3,0.5,-1,0,0.8751046239323159,0.12489537606768408
1.4,0.5,-1,0,0.8836487007689584,0.1163512992310416
1.5,0.5,-1,0,0.8957730978688687,0.10422690213113128
1.6,0.5,-1,0,0.9110403739331332,0.0889596260668668
1.7,0.5,0,0,0.9275274890067067,0.07247251099329333
1.8,0.5,-1,0,0.9427574840271973,0.05724251597280272
1.9,0.5,-1,0,0.9546997431169757,0.045300256883024304
2.0,0.5,-1,0,0.9624525649868474,0.03754743501315261
2.1,0.5,-1,0,0.9661919033350159,0.03380809666498408
2.2,0.5,-1,0,0.966626240803862,0.03337375919613805
2.3,0.5,-1,0,0.9645482638874228,0.03545173611257724
2.4,0.5,-1,0,0.9606799692289769,0.039320030771023085
2.5,0.5,-1,0,0.9556541681965882,0.044345831803411784
2.6,0.5,-1,0,0.9500039860722609,0.049996013927739114
2.7,0.5,-1,0,0.9441469517213363,0.055853048278663664
2.8,0.5,-1,0,0.9383818219674822,0.06161817803251779
2.9,0.5,-1,0,0.9329019760725714,0.06709802392742859
3.0,0.5,-1,0,0.9278178122693816,0.07218218773061835
3.1,0.5,-1,0,0.9231800610998562,0.07681993890014382
3.2,0.5,-1,0,0.9189995612747452,0.08100043872525475
3.3,0.5,-1,0,0.9152622063143099,0.08473779368569012
3.4,0.5,-1,0,0.9119394371607541,0.0880605628392459
3.5,0.5,-1,0,0.9089952281656224,0.0910047718343776
3.6,0.5,-1,0,0.906390537792845,0.09360946220715505
3.7,0.5,-1,0,0.9040860199875169,0.09591398001248308
3.8,0.5,-1,0,0.9020435845134216,0.09795641548657841
3.9,0.5,-1,0,0.9002272167718957,0.09977278322810434
4.0,0.5,-1,0,0.8986033335579577,0.10139666644204226
4.1,0.5,-1,0,0.8971408565032561,0.10285914349674385
4.2,0.5,-1,0,0.8958111205860178,0.10418887941398225
4.3,0.5,-1,0,0.8945876923377227,0.10541230766227727
4.4,0.5,-1,0,0.893446144480663,0.10655385551933705
4.5,0.5,-1,0,0.8923638157534697,0.10763618424653032
4.6,0.5,-1,0,0.8913195732139911,0.10868042678600887
4.7,0.5,-1,0,0.8902935871159343,0.10970641288406568
4.8,0.5,-1,0,0.8892671239864285,0.11073287601357151
4.9,0.5,-1,0,0.8882223608528648,0.11177763914713523
5.0,0.5,-1,0,0.8871422219671103,0.11285777803288966
5.1,0.5,-1,0,0.8860102385457367,0.11398976145426332
5.2,0.5,-1,0,0.8848104315602541,0.11518956843974593
5.3,0.5,-1,0,0.8835272174706006,0.11647278252939941
5.4,0.5,-1,0,0.8821453367191907,0.11785466328080929
5.5,0.5,-1,0,0.8806498048162439,0.11935019518375611
5.6,0.5,-1,0,0.879025885867577,0.12097411413242298
5.7,0.5,-1,0,0.8772590883291969,0.12274091167080314
5.8,0.5,-1,0,0.8753351826985636,0.12466481730143641
5.9,0.5,-1,0,0.8732402406327537,0.12675975936724626
6.0,0.5,-1,0,0.8709606946896429,0.12903930531035712
6.1,0.5,-1,0,0.8684834174840717,0.13151658251592835
6.2,0.5,-1,0,0.8657958185301595,0.13420418146984048
6.3,0.5,-1,0,0.8628859564654476,0.13711404353455237
6.4,0.5,-1,0,0.8597426636864611,0.14025733631353887
6.5,0.5,-1,0,0.8563556798093259,0.14364432019067408
6.6,0.5,-1,0,0.852715789739932,0.147284210260068
6.7,0.5,-1,0,0.8488149616688361,0.15118503833116392
6.8,0.5,-1,0,0.8446464800125568,0.15535351998744318
6.9,0.5,-1,0,0.8402050682484514,0.15979493175154857
7.0,0.5,-1,0,0.8354869968292178,0.1645130031707822
7.1,0.5,-1,0,0.8304901719347981,0.16950982806520187
7.2,0.5,-1,0,0.8252142016617654,0.1747857983382346
7.3,0.5,-1,0,0.8196604374124945,0.1803395625875055
7.4,0.5,-1,0,0.8138319895952009,0.18616801040479913
7.5,0.5,-1,0,0.8077337182003248,0.1922662817996752
7.6,0.5,-1,0,0.8013722002592658,0.1986277997407342
7.7,0.5,-1,0,0.794755677475905,0.20524432252409497
7.8,0.5,-1,0,0.7878939883510157,0.21210601164898435
7.9,0.5,-1,0,0.7807984897464166,0.21920151025358336
8.0,0.5,-1,0,0.7734819730295612,0.22651802697043877
8.1,0.5,-1,0,0.7659585796363899,0.2340414203636101
0.1,0.6,-1,0,0.6437275581948256,0.35627244180517437
0.2,0.6,-1,0,0.650947087049417,0.34905291295058305
0.3,0.6,-1,0,0.6596029274784883,0.34039707252151175
0.4,0.6,-1,0,0.6702868298842191,0.32971317011578094
0.5,0.6,-1,0,0.6838230321994274,0.3161769678005726
0.6,0.6,-1,0,0.7012773882609054,0.29872261173909465
0.7,0.6,-1,0,0.7237444740020464,0.27625552599795355
0.8,0.6,-1,0,0.7514452781059049,0.2485547218940951
0.9,0.6,-1,0,0.7815281912132832,0.2184718087867168
1.0,0.6,-1,0,0.8061611239214699,0.19383887607853012
1.1,0.6,-1,0,0.8175436394278677,0.18245636057213233
1.2,0.6,-1,0,0.8178837368964196,0.18211626310358042
1.3,0.6,-1,0,0.8170473512159333,0.1829526487840667
1.4,0.6,-1,0,0.8226570803517461,0.17734291964825388
1.5,0.6,-1,0,0.8372794153415271,0.16272058465847294
1.6,0.6,-1,0,0.859998903991368,0.14000109600863198
1.7,0.6,-1,0,0.887627659609052,0.11237234039094801
1.8,0.6,-1,0,0.9154355562895944,0.08456444371040561
1.9,0.6,-1,0,0.9386029715186623,0.06139702848133766
2.0,0.6,-1,0,0.9543283134634066,0.04567168653659337
2.1,0.6,-1,0,0.962670571125841,0.03732942887415902
2.2,0.6,-1,0,0.9653127103991892,0.0346872896008108
2.3,0.6,-1,0,0.964059363820752,0.03594063617924803
2.4,0.6,-1,0,0.9603187546192657,0.039681245380734254
2.5,0.6,-1,0,0.9551406107731282,0.044859389226871826
2.6,0.6,-1,0,0.9492979017119296,0.050702098288070374
2.7,0.6,-1,0,0.9433282379410457,0.0566717620589543
2.8,0.6,-1,0,0.9375731122113393,0.06242688778866068
2.9,0.6,-1,0,0.9322251904048926,0.0677748095951074
3.0,0.6,-1,0,0.9273744259254499,0.07262557407455006
3.1,0.6,-1,0,0.9230453993350238,0.07695460066497617
3.2,0.6,-1,0,0.9192240872300772,0.0807759127699228
3.3,0.6,-1,0,0.9158755760257691,0.08412442397423092
3.4,0.6,-1,0,0.9129551296391583,0.08704487036084174
3.5,0.6,-1,0,0.9104147764131767,0.0895852235868233
3.6,0.6,-1,0,0.9082070287149691,0.09179297128503094
3.7,0.6,-1,0,0.906286832800788,0.09371316719921197
3.8,0.6,-1,0,0.9046124584697282,0.09538754153027185
3.9,0.6,-1,0,0.903145772887342,0.09685422711265801
4.0,0.6,-1,0,0.9018521708484286,0.09814782915157139
4.1,0.6,-1,0,0.9007003253153698,0.09929967468463019
4.2,0.6,-1,0,0.8996618550100948,0.10033814498990523
