Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
1.6,7.3,-1,141226I04TWY
0.7,2.2,-1,712427U52W6I
4.6,1.0,-1,467722AAFG1R
0.7,0.7,-1,047600H14UPN
7.6,1.3,-1,62770761AQGO
2.8,0.7,-1,246227QD8J3Y
1.0,4.6,-1,761010KB7CEI
1.3,6.1,-1,464242XLY9CG
