Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase
1.7,7.7,1
8.0,1.2,1
0.7,0.6,0
0.6,1.5,1
0.6,1.0,1
1.0,0.5,1
0.6,1.2,1
0.8,0.6,1
