Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
0.7,0.1,-1,447446JQL04Z
1.7,7.8,-1,774727OVBAKQ
7.0,1.1,-1,466971XUICBU
1.0,4.2,-1,474794XMA7UA
3.8,0.8,-1,4447746HZN3P
0.8,2.2,-1,449497OONGOT
1.3,6.0,-1,647622UX8SYK
5.4,1.0,-1,466494QDLXC5
