Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
6.7,7.3,-1,4219245CHDH0
7.3,1.0,-1,974204K8T3A0
7.9,5.5,-1,60462179PU0A
5.5,7.9,-1,494601COEESX
7.9,6.7,-1,6614229VG97G
7.0,6.4,-1,069612ZQ0IBK
7.3,5.8,-1,27024410MR9Z
6.1,7.6,-1,661446JDN8BW
