Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
6.7,1.1,-1,755457WFCD57
1.5,6.9,-1,581479HPVHNZ
0.6,0.6,-1,475124LJZUA3
0.9,3.7,-1,575759RH5RI9
3.5,0.8,-1,1597553CSAWW
1.2,5.4,-1,719744K65W0R
0.7,2.3,-1,8227753KJM6X
2.1,0.6,-1,257897KVVKXU
