Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
1.3,7.0,-1,074400ATMY41
7.9,1.0,-1,622674XBAGVK
7.9,7.6,-1,477467Z57GZE
1.9,1.0,-1,2044467IP7JU
4.6,7.9,-1,4612761XPBCW
0.7,4.0,-1,460717S0EABF
4.9,0.7,-1,6264179KP7DT
3.1,7.3,-1,207241AJOH51
