Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
0.7,2.5,-1,33187755GJBH
6.5,1.1,-1,318378B2XUSV
1.7,7.8,-1,72083150JST7
2.9,0.7,-1,138173U87UQ3
1.3,5.9,-1,2442800FHPXK
0.9,0.6,-1,8112187IAJ5G
1.0,4.3,-1,321147MLTXR2
5.0,1.0,-1,410214KZFXN7
