Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase
0.7,2.5,0
6.5,1.1,1
1.7,7.8,0
2.9,0.7,0
1.3,5.9,1
0.9,0.6,1
1.0,4.3,1
5.0,1.0,1
