Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
0.9,0.8,-1,011178DVEN1V
1.8,8.1,-1,387214SZ6RNH
6.6,1.1,-1,020844CW2V53
1.1,4.6,-1,888722O12SGB
3.8,0.9,-1,11721863CDVV
0.6,2.7,-1,138018YXXIH9
1.4,6.4,-1,033038SNYUR5
2.4,0.7,-1,008002XEJBWX
