Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
0.1,8.1,-1,652115NXX0NK
8.1,0.1,-1,441772UACH0X
0.1,0.1,-1,664117G1A9G8
8.1,8.1,-1,722211CVYLKW
4.1,4.1,-1,771247ROUPZA
4.1,0.1,-1,122412PB72BX
0.1,4.1,-1,17516644HUUW
8.1,4.1,-1,411252YL5WVN
