Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
1.7,1.7,-1,8212348CHAQD
8.1,1.2,-1,616004HAH3VC
1.4,8.1,-1,6008048UGPSM
4.8,0.5,-1,420883BX69SF
1.1,4.9,-1,276108H4CE7X
3.1,0.7,-1,170001L86QZ2
6.4,1.0,-1,02302108PRQF
1.4,3.3,-1,368132AUAVMD
