Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase
1.3,5.9,1
7.1,1.1,0
0.7,0.4,0
3.7,0.8,0
0.8,3.2,0
1.7,7.8,0
5.4,1.0,0
2.3,0.6,0
