Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
1.3,5.9,-1,885545REFXKP
7.1,1.1,-1,4497178OVH5Z
0.7,0.4,-1,9722845VA0UM
3.7,0.8,-1,155744ZV1N13
0.8,3.2,-1,725794CFFLU3
1.7,7.8,-1,277441EN449M
5.4,1.0,-1,541247BGY0BI
2.3,0.6,-1,872459OJ8WGQ
