Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
1.7,2.1,-1,124122MVGUXL
8.1,0.9,-1,574725MBTMMT
2.1,8.1,-1,417557DBINWU
4.9,1.3,-1,71721141HNCJ
0.5,4.9,-1,214277HS8IGC
1.3,6.5,-1,777412LPNRIF
0.5,3.3,-1,717771U5N4I8
3.3,1.3,-1,152241B4H37O
