Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
6.9,7.5,-1,778465NCKGVC
0.1,0.1,-1,744242UUQAS7
8.1,0.1,-1,847884ALPTXP
0.1,8.1,-1,555758GK3SKH
4.1,3.2,-1,847771QKBJMX
0.2,4.1,-1,745615WX1LS9
8.1,3.9,-1,567827UCUC6R
3.4,6.7,-1,7877253DOW44
