Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
3.1,3.0,-1,162414GUA81H
0.9,8.1,-1,246924Z3YVOC
8.1,0.9,-1,7445629HSX9N
4.8,0.2,-1,496551T5DROC
3.0,6.0,-1,2466462V61TD
6.1,2.3,-1,446646MULXNR
8.1,2.8,-1,242464LKAJWR
2.7,7.8,-1,715449IF2PPC
