Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
4.6,1.1,-1,220622PMUDBT
1.2,8.1,-1,82086193NYX5
0.1,3.2,-1,0017810X5XYU
8.1,1.2,-1,606100AF2HW2
1.4,0.2,-1,7178647NT4LW
1.2,5.5,-1,207008FLBGSM
0.1,1.4,-1,477410YCWMMN
6.3,1.3,-1,760612ALQT4I
