Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
4.6,0.9,-1,5774184BETVN
1.7,7.9,-1,955774ZKZ15A
0.8,3.4,-1,781477J3GPKZ
1.6,0.5,-1,824541OH0N9J
7.4,1.1,-1,295558PSK4P5
1.2,5.5,-1,5452553XP3TB
0.6,1.8,-1,957859J2JNSA
3.1,0.7,-1,5752124Q1GRZ
