Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
0.9,4.1,-1,547747TPFQU2
4.1,0.9,-1,217717XFMJAM
1.7,7.7,-1,715472TT3DNP
0.5,0.1,-1,711177AB53M5
2.5,0.5,-1,111247HPJ5XU
1.7,0.1,-1,51711511UDVZ
0.5,0.9,-1,772451RZXHSX
1.3,0.1,-1,727114C01W2K
