Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
2.9,0.7,-1,2446443AWHI5
1.7,7.7,-1,4984115JW7EM
6.6,1.1,-1,2676184K5IGC
0.9,3.7,-1,4666415Q8NL8
0.7,1.4,-1,8846619HYAS8
1.3,5.9,-1,1971443KVYVC
5.0,1.0,-1,24991410XGT3
1.6,0.5,-1,274696UG9ZJH
