Conc_AP_Lys_250_2_(mM),Conc_AP_Asp_30_2_(mM),Phase,predicted_Phase,probability_Phase_0,probability_Phase_1
7.3,0.1,-1,0,0.9772455279946826,0.02275447200531744
7.4,0.1,-1,0,0.9745500631362347,0.025449936863765288
7.5,0.1,-1,0,0.9715157027609393,0.028484297239060652
7.6,0.1,-1,0,0.9681036049838667,0.03189639501613328
7.7,0.1,-1,0,0.9642721414185189,0.03572785858148109
7.8,0.1,-1,0,0.9599772410629157,0.04002275893708429
7.9,0.1,-1,0,0.9551729217821503,0.0448270782178497
8.0,0.1,-1,0,0.9498120382393154,0.05018796176068463
8.1,0.1,-1,0,0.9438472687762669,0.0561527312237331
0.1,0.2,-1,0,0.7067644859019424,0.2932355140980576
0.2,0.2,-1,0,0.7033296684139145,0.29667033158608547
0.3,0.2,-1,0,0.7004899787117438,0.2995100212882562
0.4,0.2,-1,0,0.6985301988809738,0.3014698011190262
0.5,0.2,-1,0,0.6977741646319373,0.3022258353680627
0.6,0.2,-1,0,0.6985739821894867,0.30142601781051326
0.7,0.2,-1,0,0.7012918591777293,0.2987081408222707
0.8,0.2,-1,0,0.7062738927118062,0.2937261072881938
0.9,0.2,-1,0,0.7138162978023388,0.2861837021976612
1.0,0.2,-1,0,0.7241261978407465,0.2758738021592535
1.1,0.2,-1,0,0.7372811204785421,0.2627188795214579
1.2,0.2,-1,0,0.7531934280893324,0.24680657191066757
1.3,0.2,-1,0,0.7715874605436284,0.22841253945637163
1.4,0.2,-1,0,0.7919973045266033,0.20800269547339667
1.5,0.2,-1,0,0.8137909342500507,0.18620906574994933
1.6,0.2,-1,0,0.8362216377042841,0.16377836229571585
1.7,0.2,-1,0,0.8585009538929853,0.1414990461070147
1.8,0.2,-1,0,0.8798809057821018,0.12011909421789824
1.9,0.2,-1,0,0.8997297699858109,0.10027023001418911
2.0,0.2,-1,0,0.9175867551549572,0.08241324484504275
2.1,0.2,-1,0,0.9331865655940419,0.0668134344059581
2.2,0.2,-1,0,0.9464527893767354,0.05354721062326462
2.3,0.2,-1,0,0.9574664740001708,0.04253352599982918
2.4,0.2,-1,0,0.9664207799985434,0.03357922000145663
2.5,0.2,-1,0,0.973573242681482,0.026426757318517957
2.6,0.2,-1,0,0.9792044957428061,0.020795504257193898
2.7,0.2,-1,0,0.9835880267879702,0.016411973212029807
2.8,0.2,-1,0,0.9869715510287733,0.01302844897122668
2.9,0.2,-1,0,0.9895680770670197,0.010431922932980342
3.0,0.2,-1,0,0.9915538298886304,0.00844617011136961
3.1,0.2,-1,0,0.9930703630496964,0.006929636950303575
3.2,0.2,-1,0,0.994228811226094,0.005771188773906033
3.3,0.2,-1,0,0.9951149005401021,0.004885099459897901
3.4,0.2,-1,0,0.995793879971643,0.004206120028356963
3.5,0.2,-1,0,0.9963149316706676,0.0036850683293323527
3.6,0.2,-1,0,0.996714880369268,0.0032851196307319697
3.7,0.2,-1,0,0.997021181978198,0.002978818021801999
3.8,0.2,-1,0,0.9972542572636485,0.0027457427363515308
3.9,0.2,-1,0,0.9974292727691818,0.0025707272308181928
4.0,0.2,-1,0,0.9975574774347251,0.002442522565274885
4.1,0.2,-1,0,0.9976471939257863,0.0023528060742137313
4.2,0.2,-1,0,0.9977045478319724,0.002295452168027623
4.3,0.2,-1,0,0.9977340009726277,0.002265999027372345
4.4,0.2,-1,0,0.9977387397177608,0.0022612602822391636
4.5,0.2,-1,0,0.9977209565394105,0.0022790434605894916
4.6,0.2,-1,0,0.9976820529387851,0.002317947061214909
4.7,0.2,-1,0,0.9976227842939807,0.002377215706019342
4.8,0.2,-1,0,0.9975433614235953,0.002456638576404657
4.9,0.2,-1,0,0.9974435195007345,0.00255648049926549
5.0,0.2,-1,0,0.9973225618527977,0.002677438147202338
5.1,0.2,-1,0,0.9971793839640668,0.002820616035933199
5.2,0.2,-1,0,0.9970124813390839,0.0029875186609160664
5.3,0.2,-1,0,0.9968199436991654,0.0031800563008346217
5.4,0.2,-1,0,0.9965994370714952,0.003400562928504769
5.5,0.2,-1,0,0.9963481746377738,0.003651825362226191
5.6,0.2,-1,0,0.9960628767197477,0.003937123280252308
5.7,0.2,-1,0,0.9957397198181752,0.004260280181824783
5.8,0.2,-1,0,0.9953742743317662,0.004625725668233827
5.9,0.2,-1,0,0.9949614303012595,0.005038569698740503
6.0,0.2,-1,0,0.9944953103203034,0.005504689679696639
6.1,0.2,-1,0,0.9939691686225842,0.00603083137741578
6.2,0.2,-1,0,0.9933752752659757,0.006624724734024312
6.3,0.2,-1,0,0.9927047843616492,0.007295215638350783
6.4,0.2,-1,0,0.9919475854105713,0.008052414589428736
6.5,0.2,-1,0,0.9910921370916412,0.008907862908358766
6.6,0.2,-1,0,0.9901252833261651,0.009874716673834882
6.7,0.2,-1,0,0.9890320521662943,0.010967947833705693
6.8,0.2,-1,0,0.9877954391334924,0.012204560866507563
6.9,0.2,-1,0,0.9863961780948785,0.01360382190512155
7.0,0.2,-1,0,0.984812504741285,0.01518749525871499
7.1,0.2,-1,0,0.9830199202643826,0.016980079735617437
7.2,0.2,-1,0,0.9809909660024232,0.019009033997576807
7.3,0.2,-1,0,0.9786950236408529,0.021304976359147076
7.4,0.2,-1,0,0.9760981599615661,0.023901840038433875
7.5,0.2,-1,0,0.9731630400012818,0.026836959998718157
7.6,0.2,-1,0,0.9698489374353585,0.030151062564641506
7.7,0.2,-1,0,0.9661118756523592,0.03388812434764077
7.8,0.2,-1,0,0.9619049364881676,0.03809506351183245
7.9,0.2,-1,0,0.9571787751370948,0.04282122486290518
8.0,0.2,-1,0,0.9518823780807679,0.04811762191923208
8.1,0.2,-1,0,0.9459640948917922,0.05403590510820777
0.1,0.3,-1,0,0.7164183787969023,0.2835816212030977
0.2,0.3,-1,0,0.7100755660218852,0.28992443397811485
0.3,0.3,-1,0,0.7038556025684102,0.2961443974315898
0.4,0.3,-1,0,0.6980396230672454,0.30196037693275457
0.5,0.3,-1,0,0.6929726216519043,0.3070273783480957
0.6,0.3,-1,0,0.689059088790998,0.310940911209002
0.7,0.3,-1,0,0.6867502947670232,0.3132497052329768
0.8,0.3,-1,0,0.6865216969988523,0.31347830300114765
0.9,0.3,-1,0,0.6888400837705149,0.31115991622948513
1.0,0.3,-1,0,0.6941216424331174,0.30587835756688264
1.1,0.3,-1,0,0.7026839314004292,0.2973160685995708
1.2,0.3,-1,0,0.714696520212101,0.28530347978789905
1.3,0.3,-1,0,0.7301367056811614,0.2698632943188386
1.4,0.3,-1,0,0.7487580705067103,0.2512419294932897
1.5,0.3,-1,0,0.7700802982992627,0.22991970170073728
1.6,0.3,-1,0,0.793407703174239,0.20659229682576097
1.7,0.3,-1,0,0.8178802975801318,0.1821197024198682
1.8,0.3,-1,0,0.8425545364565323,0.15744546354346767
1.9,0.3,-1,0,0.8665024741857223,0.13349752581427765
2.0,0.3,-1,0,0.8889111107394001,0.1110888892605999
2.1,0.3,-1,0,0.9091617259645091,0.09083827403549094
2.2,0.3,-1,0,0.9268736529628541,0.07312634703714593
2.3,0.3,-1,0,0.9419067039397078,0.05809329606029223
2.4,0.3,-1,0,0.9543274874604322,0.04567251253956783
2.5,0.3,-1,0,0.9643530585253757,0.03564694147462433
2.6,0.3,-1,0,0.9722881810786248,0.027711818921375198
2.7,0.3,-1,0,0.9784698192504493,0.02153018074955071
2.8,0.3,-1,0,0.9832264481563016,0.016773551843698442
2.9,0.3,-1,0,0.9868535379682726,0.013146462031727424
3.0,0.3,-1,0,0.9896024517818205,0.010397548218179509
3.1,0.3,-1,0,0.9916785326980744,0.008321467301925622
3.2,0.3,-1,0,0.9932445027793619,0.006755497220638063
3.3,0.3,-1,0,0.9944263439706447,0.005573656029355334
3.4,0.3,-1,0,0.995319870313665,0.004680129686335022
3.5,0.3,-1,0,0.9959969832376601,0.004003016762339939
3.6,0.3,-1,0,0.9965111234513415,0.0034888765486584816
3.7,0.3,-1,0,0.9969017569524112,0.003098243047588767
3.8,0.3,-1,0,0.9971979183010262,0.0028020816989737796
3.9,0.3,-1,0,0.997420926490463,0.002579073509537011
4.0,0.3,-1,0,0.9975864212135548,0.002413578786445214
4.1,0.3,-1,0,0.997705865558828,0.002294134441171991
4.2,0.3,-1,0,0.9977876427443562,0.0022123572556438376
4.3,0.3,-1,0,0.9978378506303898,0.0021621493696102334
4.4,0.3,-1,0,0.9978608744279427,0.00213912557205731
4.5,0.3,-1,0,0.9978597979933284,0.002140202006671643
4.6,0.3,-1,0,0.9978366980493547,0.002163301950645291
4.7,0.3,-1,0,0.9977928534160583,0.0022071465839417215
4.8,0.3,-1,0,0.9977288921979834,0.0022711078020165587
4.9,0.3,-1,0,0.9976448932318362,0.0023551067681637505
5.0,0.3,-1,0,0.9975404532879111,0.0024595467120889225
5.1,0.3,-1,0,0.9974147280590842,0.0025852719409158453
5.2,0.3,-1,0,0.9972664524962056,0.002733547503794398
5.3,0.3,-1,0,0.9970939442492863,0.0029060557507136764
5.4,0.3,-1,0,0.9968950926623847,0.003104907337615259
5.5,0.3,-1,0,0.9966673348044424,0.003332665195557638
5.6,0.3,-1,0,0.9964076192711673,0.0035923807288327225
5.7,0.3,-1,0,0.9961123579372497,0.003887642062750274
5.8,0.3,-1,0,0.9957773653841286,0.004222634615871357
5.9,0.3,-1,0,0.9953977853601828,0.004602214639817248
6.0,0.3,-1,0,0.9949680033487311,0.005031996651268855
6.1,0.3,-1,0,0.9944815440903767,0.005518455909623299
6.2,0.3,-1,0,0.9939309527419482,0.006069047258051796
6.3,0.3,-1,0,0.993307658299841,0.006692341700158977
6.4,0.3,-1,0,0.992601817934883,0.007398182065116998
6.5,0.3,-1,0,0.9918021410920801,0.008197858907919908
6.6,0.3,-1,0,0.9908956925941084,0.009104307405891632
6.7,0.3,-1,0,0.9898676746436195,0.010132325356380534
6.8,0.3,-1,0,0.9887011886432902,0.011298811356709848
6.9,0.3,-1,0,0.98737697921581,0.012623020784189976
7.0,0.3,-1,0,0.98587316484236,0.014126835157640016
7.1,0.3,-1,0,0.9841649622280784,0.015835037771921634
7.2,0.3,-1,0,0.9822244149854669,0.017775585014533135
7.3,0.3,-1,0,0.9800201415367837,0.01997985846321626
7.4,0.3,-1,0,0.9775171222592007,0.022482877740799267
7.5,0.3,-1,0,0.9746765517386393,0.02532344826136068
7.6,0.3,-1,0,0.9714557882382451,0.028544211761754923
7.7,0.3,-1,0,0.9678084386168848,0.032191561383115186
7.8,0.3,-1,0,0.9636846221306996,0.03631537786930039
7.9,0.3,-1,0,0.9590314597294309,0.040968540270569065
8.0,0.3,-1,0,0.9537938351650155,0.04620616483498452
8.1,0.3,-1,0,0.9479154689200868,0.05208453107991318
0.1,0.4,-1,0,0.7264650256086043,0.27353497439139574
0.2,0.4,-1,0,0.7170348043206332,0.28296519567936684
0.3,0.4,-1,0,0.7071430646727777,0.29285693532722235
0.4,0.4,-1,0,0.6970446337104477,0.30295536628955233
0.5,0.4,-1,0,0.6870857927716543,0.31291420722834573
0.6,0.4,-1,0,0.6777084163607014,0.32229158363929855
0.7,0.4,-1,0,0.6694440905536112,0.3305559094463888
0.8,0.4,-1,0,0.6628954466282835,0.3371045533717165
0.9,0.4,-1,0,0.6587037026943108,0.3412962973056892
1.0,0.4,-1,0,0.6575038183355559,0.34249618166444407
1.1,0.4,-1,0,0.6598709086960639,0.3401290913039361
1.2,0.4,-1,0,0.666262820004647,0.333737179995353
1.3,0.4,-1,0,0.6769638654233177,0.32303613457668234
1.4,0.4,-1,0,0.6920343973867489,0.3079656026132511
1.5,0.4,-1,0,0.7112713467642493,0.2887286532357507
1.6,0.4,-1,0,0.7341867124935106,0.26581328750648936
1.7,0.4,-1,0,0.7600133048067619,0.23998669519323812
1.8,0.4,-1,0,0.7877472254217537,0.21225277457824632
1.9,0.4,-1,0,0.8162316446672548,0.18376835533274516
2.0,0.4,-1,0,0.8442755736929257,0.15572442630707428
2.1,0.4,-1,0,0.8707878951507837,0.1292121048492163
2.2,0.4,-1,0,0.8948977468485282,0.10510225315147181
2.3,0.4,-1,0,0.9160335024862434,0.08396649751375662
2.4,0.4,-1,0,0.9339446221648586,0.06605537783514137
2.5,0.4,-1,0,0.9486680235943368,0.05133197640566323
2.6,0.4,-1,0,0.9604556954880081,0.03954430451199187
2.7,0.4,-1,0,0.9696875818422086,0.0303124181577914
2.8,0.4,-1,0,0.9767918604803754,0.023208139519624638
2.9,0.4,-1,0,0.9821861281121755,0.017813871887824462
3.0,0.4,-1,0,0.9862427293796827,0.013757270620317286
3.1,0.4,-1,0,0.9892741511398526,0.01072584886014738
3.2,0.4,-1,0,0.9915316899227946,0.008468310077205388
3.3,0.4,-1,0,0.9932112517413998,0.006788748258600208
3.4,0.4,-1,0,0.9944620522683181,0.005537947731681925
3.5,0.4,-1,0,0.9953957643917875,0.004604235608212548
3.6,0.4,-1,0,0.9960948785385426,0.0039051214614573837
3.7,0.4,-1,0,0.9966197678733124,0.003380232126687588
3.8,0.4,-1,0,0.9970143559357894,0.0029856440642106463
3.9,0.4,-1,0,0.9973104947021056,0.0026895052978943568
4.0,0.4,-1,0,0.9975312527401456,0.0024687472598543536
4.1,0.4,-1,0,0.9976933341001768,0.0023066658998232015
4.2,0.4,-1,0,0.997808831585985,0.00219116841401501
4.3,0.4,-1,0,0.9978864848286548,0.0021135151713451705
4.4,0.4,-1,0,0.9979325771892036,0.0020674228107964154
4.5,0.4,-1,0,0.9979515725909778,0.0020484274090222243
4.6,0.4,-1,0,0.9979465663872134,0.002053433612786648
4.7,0.4,-1,0,0.9979196035179712,0.0020803964820288456
4.8,0.4,-1,0,0.9978719017267395,0.002128098273260548
4.9,0.4,-1,0,0.9978040063825802,0.0021959936174198447
5.0,0.4,-1,0,0.9977158954419565,0.0022841045580435093
5.1,0.4,-1,0,0.9976070473991285,0.0023929526008714674
5.2,0.4,-1,0,0.9974764810754095,0.002523518924590462
5.3,0.4,-1,0,0.997322773260862,0.00267722673913795
5.4,0.4,-1,0,0.9971440581805382,0.0028559418194618047
5.5,0.4,-1,0,0.9969380113066109,0.0030619886933891394
5.6,0.4,-1,0,0.996701818949532,0.0032981810504679743
5.7,0.4,-1,0,0.9964321342381481,0.0035678657618518628
5.8,0.4,-1,0,0.9961250194818376,0.003874980518162374
5.9,0.4,-1,0,0.9957758743854583,0.004224125614541663
6.0,0.4,-1,0,0.9953793491891929,0.004620650810807092
6.1,0.4,-1,0,0.9949292414637512,0.005070758536248832
6.2,0.4,-1,0,0.9944183750515094,0.005581624948490571
6.3,0.4,-1,0,0.9938384594429408,0.0061615405570591975
6.4,0.4,-1,0,0.9931799278422204,0.0068200721577795775
6.5,0.4,-1,0,0.992431752231937,0.0075682477680629745
6.6,0.4,-1,0,0.9915812340558432,0.008418765944156803
6.7,0.4,-1,0,0.9906137696660835,0.009386230333916501
6.8,0.4,-1,0,0.9895125906518842,0.010487409348115762
6.9,0.4,-1,0,0.9882584805584429,0.011741519441557102
7.0,0.4,-1,0,0.9868294715887487,0.013170528411251325
7.1,0.4,-1,0,0.9852005276841282,0.014799472315871753
7.2,0.4,-1,0,0.9833432241584887,0.016656775841511262
7.3,0.4,-1,0,0.9812254388449446,0.01877456115505538
7.4,0.4,-1,0,0.9788110756109063,0.0211889243890937
7.5,0.4,-1,0,0.9760598480171438,0.02394015198285615
7.6,0.4,-1,0,0.9729271585773631,0.027072841422636884
7.7,0.4,-1,0,0.9693641169824332,0.030635883017566812
7.8,0.4,-1,0,0.9653177479108308,0.0346822520891692
7.9,0.4,-1,0,0.9607314443142059,0.039268555685794126
8.0,0.4,-1,0,0.9555457236762095,0.04445427632379051
8.1,0.4,-1,0,0.949699340571442,0.05030065942855799
0.1,0.5,-1,0,0.7368229438185949,0.2631770561814051
0.2,0.5,-1,0,0.7241495135730815,0.27585048642691845
0.3,0.5,-1,0,0.710305719022756,0.28969428097724403
0.4,0.5,-1,0,0.6954923875249506,0.3045076124750494
0.5,0.5,-1,0,0.6800343878309718,0.3199656121690282
0.6,0.5,-1,0,0.6643969736945223,0.33560302630547767
0.7,0.5,-1,0,0.6491887714954032,0.3508112285045968
0.8,0.5,-1,0,0.635145901224007,0.36485409877599295
0.9,0.5,-1,0,0.6230950900620371,0.3769049099379629
1.0,0.5,-1,0,0.6138988174744213,0.3861011825255787
1.1,0.5,-1,0,0.60839036080651,0.39160963919349
1.2,0.5,-1,0,0.6073084965101145,0.39269150348988546
1.3,0.5,-1,0,0.6112392865493064,0.38876071345069363
1.4,0.5,-1,0,0.6205670898642666,0.37943291013573344
1.5,0.5,-1,0,0.6354320507437592,0.3645679492562408
1.6,0.5,-1,0,0.6556904426459482,0.3443095573540518
1.7,0.5,-1,0,0.6808790880726292,0.3191209119273708
1.8,0.5,-1,0,0.7101941601923727,0.2898058398076273
1.9,0.5,-1,0,0.7425032922901664,0.25749670770983357
2.0,0.5,-1,0,0.776411338120738,0.22358866187926196
2.1,0.5,-1,0,0.8103887733971078,0.1896112266028922
2.2,0.5,-1,0,0.8429483624285012,0.15705163757149876
2.3,0.5,-1,0,0.8728307873561789,0.12716921264382108
2.4,0.5,-1,0,0.8991491459860299,0.10085085401397009
2.5,0.5,-1,0,0.9214543758938589,0.07854562410614108
2.6,0.5,-1,0,0.9397122828885358,0.06028771711146419
2.7,0.5,-1,0,0.9542118436166902,0.0457881563833098
2.8,0.5,-1,0,0.9654410421584316,0.03455895784156837
2.9,0.5,-1,0,0.9739671172721955,0.026032882727804463
3.0,0.5,-1,0,0.9803461804204971,0.01965381957950285
3.1,0.5,-1,0,0.9850702529691944,0.014929747030805629
3.2,0.5,-1,0,0.9885462256544315,0.01145377434556849
3.3,0.5,-1,0,0.9910955174535729,0.008904482546427062
3.4,0.5,-1,0,0.9929640637471948,0.007035936252805186
3.5,0.5,-1,0,0.99433577954062,0.005664220459379976
3.6,0.5,-1,0,0.9953458940776727,0.00465410592232729
3.7,0.5,-1,0,0.9960926130023608,0.003907386997639151
3.8,0.5,-1,0,0.9966466416479989,0.0033533583520011234
3.9,0.5,-1,0,0.9970586146151845,0.002941385384815476
4.0,0.5,-1,0,0.9973646998138292,0.0026353001861707526
4.1,0.5,-1,0,0.997590718581705,0.002409281418294995
4.2,0.5,-1,0,0.9977551174866903,0.002244882513309676
4.3,0.5,-1,0,0.9978710829487909,0.0021289170512091005
4.4,0.5,-1,0,0.9979480324425367,0.0020519675574632856
4.5,0.5,-1,0,0.9979926603600688,0.0020073396399311605
4.6,0.5,-1,0,0.998009669308658,0.001990330691342024
4.7,0.5,-1,0,0.998002280456717,0.001997719543282983
4.8,0.5,-1,0,0.9979725887932318,0.0020274112067681926
4.9,0.5,-1,0,0.9979218091121993,0.0020781908878007016
5.0,0.5,-1,0,0.9978504443456586,0.002149555654341384
5.1,0.5,-1,0,0.997758397951543,0.0022416020484570254
5.2,0.5,-1,0,0.997645045184754,0.0023549548152459465
5.3,0.5,-1,0,0.9975092732825033,0.0024907267174967274
5.4,0.5,-1,0,0.9973494972791741,0.002650502720825898
5.5,0.5,-1,0,0.9971636557872898,0.0028363442127101735
5.6,0.5,-1,0,0.9969491894182738,0.003050810581726182
5.7,0.5,-1,0,0.9967030032620414,0.0032969967379585796
5.8,0.5,-1,0,0.9964214139254182,0.0035785860745818354
5.9,0.5,-1,0,0.9961000808923473,0.0038999191076527495
6.0,0.5,-1,0,0.995733921396095,0.0042660786039050436
6.1,0.5,-1,0,0.9953170075116304,0.004682992488369564
6.2,0.5,-1,0,0.9948424437848189,0.005157556215181103
6.3,0.5,-1,0,0.9943022234311911,0.005697776568808877
6.4,0.5,-1,0,0.993687060921161,0.006312939078839008
6.5,0.5,-1,0,0.9929861987415052,0.007013801258494823
6.6,0.5,-1,0,0.9921871862487706,0.007812813751229442
6.7,0.5,-1,0,0.991275628976382,0.008724371023618005
6.8,0.5,-1,0,0.9902349075573511,0.009765092442648893
6.9,0.5,-1,0,0.9890458667762232,0.010954133223776807
7.0,0.5,-1,0,0.9876864772808176,0.012313522719182401
7.1,0.5,-1,0,0.986131475423349,0.013868524576650998
7.2,0.5,-1,0,0.9843519906762594,0.015648009323740553
7.3,0.5,-1,0,0.9823151753722641,0.017684824627735907
7.4,0.5,-1,0,0.9799838581873246,0.020016141812675414
7.5,0.5,-1,0,0.9773162508839732,0.022683749116026775
7.6,0.5,-1,0,0.9742657471643952,0.02573425283560482
7.7,0.5,-1,0,0.9707808624557401,0.029219137544259866
7.8,0.5,-1,0,0.9668053732157205,0.033194626784279535
7.9,0.5,-1,0,0.9622787222814395,0.037721277718560486
8.0,0.5,-1,0,0.9571367609037225,0.04286323909627754
8.1,0.5,-1,0,0.951312895714409,0.048687104285590976
0.1,0.6,-1,0,0.7474019081785741,0.2525980918214259
0.2,0.6,-1,0,0.7313572949990998,0.26864270500090015
0.3,0.6,-1,0,0.7132970697500127,0.2867029302499873
0.4,0.6,-1,0,0.6933357506002267,0.3066642493997733
0.5,0.6,-1,0,0.6717541168075059,0.32824588319249415
0.6,0.6,-1,0,0.6490350581367466,0.35096494186325344
0.7,0.6,-1,0,0.6258798090622122,0.3741201909377878
0.8,0.6,-1,0,0.6031925947587808,0.39680740524121916
0.9,0.6,-1,0,0.5820281757920327,0.4179718242079673
1.0,0.6,-1,0,0.5635083894518829,0.43649161054811714
1.1,0.6,-1,0,0.5487256853007807,0.4512743146992193
1.2,0.6,-1,0,0.5386570091450267,0.4613429908549733
1.3,0.6,-1,0,0.5341058944285493,0.4658941055714507
1.4,0.6,-1,0,0.5356762921917664,0.4643237078082336
1.5,0.6,-1,0,0.543766207851732,0.456233792148268
1.6,0.6,-1,0,0.5585606651558805,0.44143933484411946
1.7,0.6,-1,0,0.5800053783138139,0.41999462168618606
1.8,0.6,-1,0,0.6077536202635656,0.3922463797364344
1.9,0.6,-1,0,0.6410961044259693,0.3589038955740307
2.0,0.6,0,0,0.6789032405875446,0.3210967594124554
2.1,0.6,-1,0,0.7196236238494862,0.2803763761505138
2.2,0.6,-1,0,0.7613803239544268,0.23861967604557321
2.3,0.6,-1,0,0.8021772834343892,0.1978227165656108
2.4,0.6,-1,0,0.8401770188747832,0.15982298112521676
2.5,0.6,-1,0,0.8739660333820893,0.12603396661791066
2.6,0.6,-1,0,0.9027203377640944,0.09727966223590556
2.7,0.6,-1,0,0.9262271142542886,0.07377288574571139
2.8,0.6,-1,0,0.9447789638312543,0.05522103616874574
2.9,0.6,-1,0,0.9589970673453081,0.041002932654691904
3.0,0.6,-1,0,0.9696466694463197,0.03035333055368028
3.1,0.6,-1,0,0.9774914500534351,0.022508549946564926
3.2,0.6,-1,0,0.9832060793415849,0.016793920658415118
3.3,0.6,-1,0,0.9873415666816072,0.012658433318392781
3.4,0.6,-1,0,0.9903253431723442,0.009674656827655781
3.5,0.6,-1,0,0.992477953820071,0.007522046179929021
3.6,0.6,-1,0,0.9940343800282108,0.005965619971789238
3.7,0.6,-1,0,0.9951641538070817,0.004835846192918325
3.8,0.6,-1,0,0.9959882027619642,0.004011797238035797
3.9,0.6,-1,0,0.9965921175679568,0.0034078824320431522
4.0,0.6,-1,0,0.997036201200558,0.0029637987994419746
4.1,0.6,-1,0,0.9973628632200189,0.0026371367799811196
