Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase
0.7,0.6,0
1.6,7.3,1
5.2,1.0,0
0.8,3.1,0
2.8,0.7,1
0.6,1.8,0
4.2,0.9,1
1.7,0.5,0
