Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
0.7,0.6,-1,828130NE4BJM
1.6,7.3,-1,318150OXNS30
5.2,1.0,-1,177831Y20YLT
0.8,3.1,-1,081483HOD9QE
2.8,0.7,-1,535507M4C4YH
0.6,1.8,-1,008178KWERL4
4.2,0.9,-1,133221G7LWJC
1.7,0.5,-1,583877X44RMA
