Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
0.6,1.1,-1,408832THL9JI
8.0,1.2,-1,3728730IFU0S
1.7,7.7,-1,083013QZV3M0
1.3,6.0,-1,3828027BAWI4
1.0,0.5,-1,813210TSCZZB
0.6,1.6,-1,088312JEAS21
0.8,0.6,-1,10287399JSPV
0.6,1.3,-1,480047C1RQ1V
