Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase
0.9,3.9,0
6.5,1.1,1
2.8,0.7,1
1.6,7.3,1
0.5,1.4,0
4.3,0.9,0
1.4,0.4,0
0.7,2.6,0
