Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
0.9,3.9,-1,742721QJMB8T
6.5,1.1,-1,241424LNM50H
2.8,0.7,-1,687798TR9ODT
1.6,7.3,-1,46467124GMYL
0.5,1.4,-1,44141464392P
4.3,0.9,-1,644449Z72D6Y
1.4,0.4,-1,142941NXQS52
0.7,2.6,-1,949771FL0EVS
