Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
7.3,6.5,-1,4811543BXZQH
7.3,0.5,-1,411518GBQRIN
8.1,3.7,-1,181278G1EYRJ
5.7,8.1,-1,1158229BAMEY
7.7,2.1,-1,12475748IPU4
8.1,5.3,-1,5175542G0HEN
6.9,7.7,-1,821221K5UGQT
6.5,6.9,-1,171711WXIOBT
