Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
7.6,1.8,-1,664694BF7Q22
1.6,8.1,-1,569221AN4IK6
2.0,2.5,-1,2567943EIY80
4.7,1.1,-1,4474444SY26P
1.3,5.3,-1,4461625ENGQT
3.2,1.5,-1,541679RTTX4E
2.1,4.0,-1,447949Z3676Y
6.2,1.2,-1,4444478QAAJW
