Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
1.9,7.8,-1,7888808HFIZP
8.0,1.1,-1,888801O9L71Y
0.6,0.5,-1,840747MKRHYK
0.9,4.2,-1,887118VOGQ21
4.3,0.9,-1,121943TJJU2X
0.3,2.4,-1,387240QBHPXO
1.4,6.0,-1,28080443DQ4M
2.4,0.9,-1,393392VMMSBG
