Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
6.7,1.1,-1,159646DEXVIG
0.7,2.5,-1,0697645OBZT3
1.5,0.5,-1,764690EVSIS7
8.0,1.2,-1,0176529K5SBY
0.6,1.3,-1,594517GYI8IW
0.7,0.6,-1,467624J0FQRR
0.6,1.8,-1,014726Y780BL
0.6,0.9,-1,562405I0E1QC
