Conc_AP_Lys_20_2_(mM),Conc_AP_Asp_100_2_(mM),Phase,predicted_Phase,probability_Phase_0,probability_Phase_1
3.1,0.1,-1,0,0.9771207525476484,0.022879247452351592
3.2,0.1,0,0,0.9811419712214047,0.018858028778595326
3.3,0.1,-1,0,0.9844655563354081,0.01553444366459189
3.4,0.1,-1,0,0.9871963451884085,0.012803654811591514
3.5,0.1,-1,0,0.9894296249598256,0.01057037504017444
3.6,0.1,-1,0,0.9912495934828485,0.008750406517151532
3.7,0.1,-1,0,0.9927290297042646,0.007270970295735424
3.8,0.1,-1,0,0.9939297529122086,0.006070247087791358
3.9,0.1,-1,0,0.9949035403672042,0.005096459632795813
4.0,0.1,-1,0,0.9956932659225686,0.004306734077431429
4.1,0.1,-1,0,0.9963341009447504,0.0036658990552496107
4.2,0.1,-1,0,0.9968546787209789,0.0031453212790211182
4.3,0.1,-1,0,0.9972781660345618,0.002721833965438236
4.4,0.1,-1,0,0.9976232143914103,0.002376785608589671
4.5,0.1,-1,0,0.9979047821452696,0.0020952178547304356
4.6,0.1,-1,0,0.9981348304320363,0.001865169567963676
4.7,0.1,-1,0,0.9983229025726814,0.0016770974273185857
4.8,0.1,-1,0,0.9984765999802221,0.0015234000197779096
4.9,0.1,-1,0,0.9986019687377166,0.001398031262283439
5.0,0.1,-1,0,0.9987038107594799,0.001296189240520107
5.1,0.1,-1,0,0.9987859323338171,0.0012140676661829275
5.2,0.1,-1,0,0.9988513413544524,0.0011486586455475845
5.3,0.1,-1,0,0.998902402914382,0.0010975970856179629
5.4,0.1,-1,0,0.9989409613245925,0.0010590386754074643
5.5,0.1,-1,0,0.9989684351614869,0.0010315648385130771
5.6,0.1,-1,0,0.9989858906607196,0.0010141093392803668
5.7,0.1,-1,0,0.9989940976605567,0.0010059023394433098
5.8,0.1,-1,0,0.9989935713798559,0.0010064286201441064
5.9,0.1,-1,0,0.9989846025282532,0.0010153974717468373
6.0,0.1,-1,0,0.9989672776194993,0.0010327223805006724
6.1,0.1,-1,0,0.9989414907961418,0.0010585092038581934
6.2,0.1,-1,0,0.9989069480465105,0.0010930519534895211
6.3,0.1,-1,0,0.9988631642555674,0.0011368357444325738
6.4,0.1,-1,0,0.9988094531977367,0.0011905468022632704
6.5,0.1,-1,0,0.99874491021626,0.0012550897837400043
6.6,0.1,-1,0,0.9986683869851731,0.0013316130148268712
6.7,0.1,-1,0,0.9985784574096215,0.0014215425903785217
6.8,0.1,-1,0,0.9984733733087978,0.001526626691202182
6.9,0.1,-1,0,0.9983510081192435,0.0016489918807565118
7.0,0.1,-1,0,0.998208786373084,0.0017912136269160328
7.1,0.1,-1,0,0.9980435961733747,0.001956403826625319
7.2,0.1,-1,0,0.9978516813115448,0.0021483186884552197
7.3,0.1,-1,0,0.9976285090566535,0.0023714909433465436
7.4,0.1,-1,0,0.9973686090027059,0.0026313909972941474
7.5,0.1,-1,0,0.9970653778105998,0.0029346221894002156
7.6,0.1,-1,0,0.9967108442368726,0.0032891557631273827
7.7,0.1,-1,0,0.9962953887336425,0.0037046112663574604
7.8,0.1,-1,0,0.9958074123278493,0.004192587672150694
7.9,0.1,-1,0,0.9952329507211743,0.0047670492788256524
8.0,0.1,-1,0,0.994555232110315,0.005444767889684954
8.1,0.1,0,0,0.9937541814742872,0.006245818525712821
0.1,0.2,-1,0,0.8176129926131352,0.18238700738686475
0.2,0.2,-1,0,0.8090114604674454,0.19098853953255457
0.3,0.2,-1,0,0.7999793767196479,0.20002062328035208
0.4,0.2,-1,0,0.7907300156049359,0.20926998439506406
0.5,0.2,-1,0,0.7815295831832145,0.21847041681678547
0.6,0.2,-1,0,0.7726891124194708,0.2273108875805292
0.7,0.2,-1,0,0.7645505693394625,0.23544943066053747
0.8,0.2,-1,0,0.7574683979273118,0.2425316020726882
0.9,0.2,-1,0,0.7517886040893131,0.24821139591068686
1.0,0.2,-1,0,0.7478278316444289,0.2521721683555711
1.1,0.2,-1,0,0.7458546240747523,0.25414537592524766
1.2,0.2,-1,0,0.7460743351340398,0.25392566486596024
1.3,0.2,-1,0,0.7486182557762504,0.2513817442237496
1.4,0.2,-1,0,0.7535367973589473,0.2464632026410527
1.5,0.2,-1,0,0.7607962304958278,0.23920376950417221
1.6,0.2,-1,0,0.7702785589755194,0.22972144102448055
1.7,0.2,-1,0,0.7817844736600819,0.21821552633991814
1.8,0.2,-1,0,0.7950397516781322,0.20496024832186777
1.9,0.2,-1,0,0.809705700751806,0.19029429924819397
2.0,0.2,-1,0,0.8253941200343888,0.17460587996561117
2.1,0.2,-1,0,0.8416867002576964,0.15831329974230357
2.2,0.2,-1,0,0.858157913392688,0.141842086607312
2.3,0.2,-1,0,0.8743994878091144,0.12560051219088564
2.4,0.2,-1,0,0.8900438509214155,0.10995614907858453
2.5,0.2,-1,0,0.9047837310030218,0.09521626899697822
2.6,0.2,-1,0,0.918385564903474,0.081614435096526
2.7,0.2,-1,0,0.9306953588605893,0.0693046411394107
2.8,0.2,-1,0,0.941636915971344,0.058363084028655976
2.9,0.2,-1,0,0.9512035372340506,0.0487964627659494
3.0,0.2,-1,0,0.9594451502455286,0.040554849754471434
3.1,0.2,-1,0,0.9664531834953323,0.03354681650466773
3.2,0.2,-1,0,0.9723453883806314,0.027654611619368552
3.3,0.2,-1,0,0.9772523275239564,0.02274767247604359
3.4,0.2,-1,0,0.9813065712348816,0.01869342876511837
3.5,0.2,-1,0,0.9846349606507374,0.015365039349262588
3.6,0.2,-1,0,0.9873537535660262,0.012646246433973829
3.7,0.2,-1,0,0.9895661409055947,0.010433859094405307
3.8,0.2,-1,0,0.9913615036164174,0.008638496383582606
3.9,0.2,-1,0,0.9928158145236239,0.007184185476376115
4.0,0.2,-1,0,0.9939927046119692,0.006007295388030798
4.1,0.2,-1,0,0.9949448481747822,0.005055151825217763
4.2,0.2,-1,0,0.9957154407933331,0.004284559206666927
4.3,0.2,-1,0,0.9963396346922764,0.003660365307723623
4.4,0.2,-1,0,0.996845858072902,0.003154141927097953
4.5,0.2,-1,0,0.9972569847044497,0.0027430152955503218
4.6,0.2,-1,0,0.9975913442026467,0.0024086557973532763
4.7,0.2,-1,0,0.9978635775114526,0.002136422488547396
4.8,0.2,-1,0,0.9980853498220768,0.0019146501779232494
4.9,0.2,-1,0,0.9982659368964732,0.0017340631035267506
5.0,0.2,-1,0,0.9984127019648668,0.0015872980351332444
5.1,0.2,-1,0,0.9985314799954494,0.0014685200045505553
5.2,0.2,-1,0,0.9986268848596183,0.001373115140381742
5.3,0.2,-1,0,0.9987025531499967,0.0012974468500033254
5.4,0.2,-1,0,0.9987613364704657,0.0012386635295342785
5.5,0.2,-1,0,0.9988054521215872,0.0011945478784127772
5.6,0.2,-1,0,0.9988366003237843,0.001163399676215704
5.7,0.2,-1,0,0.9988560545463088,0.0011439454536912308
5.8,0.2,-1,0,0.9988647301582887,0.001135269841711306
5.9,0.2,-1,0,0.9988632354575202,0.0011367645424797956
6.0,0.2,-1,0,0.9988519081672393,0.001148091832760656
6.1,0.2,-1,0,0.9988308396801813,0.0011691603198187295
6.2,0.2,-1,0,0.9987998886393825,0.001200111360617484
6.3,0.2,-1,0,0.9987586848624233,0.0012413151375767484
6.4,0.2,-1,0,0.9987066240767035,0.0012933759232964803
6.5,0.2,-1,0,0.9986428534642755,0.001357146535724496
6.6,0.2,-1,0,0.9985662475432946,0.001433752456705406
6.7,0.2,-1,0,0.9984753734191827,0.001524626580817312
6.8,0.2,-1,0,0.9983684439663421,0.0016315560336579438
6.9,0.2,-1,0,0.9982432569264574,0.001756743073542566
7.0,0.2,-1,0,0.9980971173051785,0.0019028826948215283
7.1,0.2,-1,0,0.9979267397723106,0.0020732602276893886
7.2,0.2,-1,0,0.9977281270054164,0.0022718729945836458
7.3,0.2,-1,0,0.9974964190927267,0.0025035809072733173
7.4,0.2,-1,0,0.9972257082856686,0.0027742917143314116
7.5,0.2,-1,0,0.9969088125735652,0.0030911874264347716
7.6,0.2,-1,0,0.9965370009534809,0.003462999046519144
7.7,0.2,-1,0,0.9960996630099999,0.0039003369900001417
7.8,0.2,-1,0,0.9955839159019888,0.004416084098011197
7.9,0.2,-1,0,0.9949741434085126,0.005025856591487354
8.0,0.2,-1,0,0.994251465019147,0.005748534980853037
8.1,0.2,-1,0,0.99339313878761,0.006606861212389958
0.1,0.3,-1,0,0.8243775239151319,0.17562247608486814
0.2,0.3,-1,0,0.8136357219792671,0.18636427802073285
0.3,0.3,-1,0,0.8020074712145515,0.19799252878544848
0.4,0.3,-1,0,0.7896887475809535,0.21031125241904647
0.5,0.3,-1,0,0.7769517191254636,0.22304828087453643
0.6,0.3,-1,0,0.7641400092228423,0.2358599907771577
0.7,0.3,-1,0,0.7516551368327669,0.24834486316723314
0.8,0.3,-1,0,0.7399351326560009,0.26006486734399914
0.9,0.3,-1,0,0.7294280536189035,0.2705719463810965
1.0,0.3,-1,0,0.7205641799441764,0.27943582005582357
1.1,0.3,-1,0,0.7137306946867739,0.28626930531322614
1.2,0.3,-1,0,0.709251620676639,0.29074837932336095
1.3,0.3,-1,0,0.7073741474462736,0.2926258525537264
1.4,0.3,-1,0,0.7082608646217636,0.29173913537823637
1.5,0.3,-1,0,0.7119863780626474,0.2880136219373526
1.6,0.3,-1,0,0.7185365549500489,0.28146344504995113
1.7,0.3,-1,0,0.7278091278185457,0.2721908721814543
1.8,0.3,-1,0,0.7396152895157684,0.2603847104842316
1.9,0.3,-1,0,0.753682883717488,0.24631711628251196
2.0,0.3,-1,0,0.7696625265259627,0.23033747347403732
2.1,0.3,-1,0,0.7871382422104034,0.2128617577895966
2.2,0.3,-1,0,0.8056438166902353,0.19435618330976467
2.3,0.3,-1,0,0.8246850693666374,0.17531493063336256
2.4,0.3,-1,0,0.843766819434336,0.15623318056566404
2.5,0.3,-1,0,0.862421877460747,0.13757812253925294
2.6,0.3,-1,0,0.8802384228979463,0.1197615771020537
2.7,0.3,-1,0,0.8968820263892212,0.10311797361077879
2.8,0.3,-1,0,0.912109436124183,0.08789056387581695
2.9,0.3,-1,0,0.9257727995112646,0.07422720048873543
3.0,0.3,-1,0,0.9378147305302491,0.06218526946975089
3.1,0.3,-1,0,0.9482560638768973,0.051743936123102685
3.2,0.3,-1,0,0.9571789687022374,0.0428210312977626
3.3,0.3,-1,0,0.96470828172437,0.035291718275630046
3.4,0.3,-1,0,0.9709935795402771,0.029006420459722904
3.5,0.3,-1,0,0.976193826373219,0.023806173626780947
3.6,0.3,-1,0,0.9804656027854435,0.01953439721455652
3.7,0.3,-1,0,0.9839551301341771,0.016044869865822875
3.8,0.3,-1,0,0.986793702787736,0.013206297212263962
3.9,0.3,-1,0,0.9890957996036605,0.010904200396339547
4.0,0.3,-1,0,0.9909590565005146,0.009040943499485365
4.1,0.3,-1,0,0.9924653694849894,0.007534630515010576
4.2,0.3,-1,0,0.9936825699812744,0.006317430018725645
4.3,0.3,-1,0,0.9946662970435227,0.005333702956477282
4.4,0.3,-1,0,0.9954618421062378,0.004538157893762218
4.5,0.3,-1,0,0.996105848668094,0.0038941513319059595
4.6,0.3,-1,0,0.9966278163745983,0.0033721836254017035
4.7,0.3,-1,0,0.9970513972174331,0.0029486027825669225
4.8,0.3,-1,0,0.9973954917302308,0.0026045082697692123
4.9,0.3,-1,0,0.9976751626479654,0.002324837352034592
5.0,0.3,-1,0,0.9979023873668211,0.002097612633178869
5.1,0.3,-1,0,0.9980866713244723,0.0019133286755277368
5.2,0.3,-1,0,0.9982355435442969,0.0017644564557031117
5.3,0.3,-1,0,0.9983549537964791,0.0016450462035209057
5.4,0.3,-1,0,0.9984495886193372,0.0015504113806628084
5.5,0.3,-1,0,0.9985231210749816,0.0014768789250183545
5.6,0.3,-1,0,0.9985784067789609,0.0014215932210390747
5.7,0.3,-1,0,0.9986176365669053,0.0013823634330947243
5.8,0.3,-1,0,0.9986424542084933,0.001357545791506709
5.9,0.3,-1,0,0.9986540458570516,0.001345954142948358
6.0,0.3,-1,0,0.9986532064777975,0.0013467935222024607
6.1,0.3,-1,0,0.9986403872240999,0.001359612775900132
6.2,0.3,-1,0,0.9986157266868076,0.0013842733131923524
6.3,0.3,-1,0,0.9985790680365199,0.0014209319634801432
6.4,0.3,-1,0,0.9985299632739952,0.0014700367260047642
6.5,0.3,-1,0,0.9984676651098425,0.0015323348901574718
6.6,0.3,-1,0,0.998391106295685,0.0016088937043150509
6.7,0.3,-1,0,0.9982988656034877,0.001701134396512316
6.8,0.3,-1,0,0.9981891189244152,0.0018108810755848026
6.9,0.3,-1,0,0.9980595732639586,0.0019404267360414451
7.0,0.3,-1,0,0.9979073805764074,0.002092619423592623
7.1,0.3,-1,0,0.9977290274821371,0.0022709725178629014
7.2,0.3,-1,0,0.9975201959105107,0.0024798040894893347
7.3,0.3,-1,0,0.9972755886102505,0.002724411389749548
7.4,0.3,-1,0,0.9969887123161243,0.0030112876838757074
7.5,0.3,-1,0,0.9966516102632568,0.003348389736743229
7.6,0.3,-1,0,0.9962545348549838,0.003745465145016169
7.7,0.3,-1,0,0.9957855508941975,0.004214449105802487
7.8,0.3,-1,0,0.9952300603529238,0.004769939647076171
7.9,0.3,-1,0,0.9945702417811617,0.005429758218838288
8.0,0.3,-1,0,0.9937844020223565,0.006215597977643483
8.1,0.3,-1,0,0.9928462460114815,0.007153753988518474
0.1,0.4,-1,0,0.8317927506817568,0.16820724931824316
0.2,0.4,-1,0,0.8189983614914809,0.18100163850851914
0.3,0.4,-1,0,0.8047917492075385,0.1952082507924615
0.4,0.4,-1,0,0.7893274006376032,0.2106725993623968
0.5,0.4,-1,0,0.7728624119924916,0.22713758800750838
0.6,0.4,-1,0,0.7557582761342019,0.24424172386579812
0.7,0.4,-1,0,0.738469772101098,0.261530227898902
0.8,0.4,-1,0,0.7215208661995121,0.27847913380048794
0.9,0.4,-1,0,0.7054706175206888,0.29452938247931115
1.0,0.4,-1,0,0.690874669244181,0.30912533075581905
1.1,0.4,-1,0,0.6782489608376636,0.3217510391623364
1.2,0.4,-1,0,0.6680412670136207,0.33195873298637935
1.3,0.4,-1,0,0.6606134567936692,0.33938654320633077
1.4,0.4,-1,0,0.6562341609865712,0.34376583901342883
1.5,0.4,-1,0,0.6550790946365623,0.34492090536343767
1.6,0.4,0,0,0.6572352602763658,0.3427647397236342
1.7,0.4,-1,0,0.6627055887070696,0.33729441129293036
1.8,0.4,-1,0,0.6714117708768867,0.32858822912311325
1.9,0.4,-1,0,0.6831945691853889,0.3168054308146111
2.0,0.4,-1,0,0.6978123895327712,0.30218761046722875
2.1,0.4,-1,0,0.7149401116665786,0.28505988833342144
2.2,0.4,-1,0,0.7341709360368327,0.2658290639631673
2.3,0.4,0,0,0.7550241252187107,0.24497587478128935
2.4,0.4,-1,0,0.776960829128484,0.22303917087151603
2.5,0.4,-1,0,0.7994086479981206,0.20059135200187939
2.6,0.4,-1,0,0.821793440165834,0.178206559834166
2.7,0.4,-1,0,0.8435746890908149,0.1564253109091851
2.8,0.4,-1,0,0.8642792702482893,0.13572072975171068
2.9,0.4,-1,0,0.8835283374368146,0.11647166256318542
3.0,0.4,-1,0,0.9010534191465922,0.0989465808534078
3.1,0.4,-1,0,0.916700190257302,0.08329980974269802
3.2,0.4,-1,0,0.9304208834872725,0.06957911651272752
3.3,0.4,-1,0,0.9422581325056854,0.05774186749431465
3.4,0.4,-1,0,0.9523238464555561,0.04767615354444388
3.5,0.4,-1,0,0.9607766255700199,0.03922337442998014
3.6,0.4,-1,0,0.9678005811886123,0.03219941881138766
3.7,0.4,-1,0,0.9735875297762959,0.026412470223704076
3.8,0.4,-1,0,0.9783235852552252,0.021676414744774775
3.9,0.4,-1,0,0.982180310004992,0.017819689995008048
4.0,0.4,-1,0,0.9853099171583608,0.014690082841639196
4.1,0.4,-1,0,0.9878436252716938,0.012156374728306218
4.2,0.4,-1,0,0.9898921582549747,0.010107841745025326
4.3,0.4,-1,0,0.9915474907502357,0.008452509249764262
4.4,0.4,-1,0,0.9928851575211866,0.0071148424788134434
4.5,0.4,-1,0,0.99396668062559,0.0060333193744099844
4.6,0.4,-1,0,0.9948418630334572,0.00515813696654277
4.7,0.4,-1,0,0.9955508326496556,0.004449167350344396
4.8,0.4,-1,0,0.9961258019219486,0.0038741980780514496
4.9,0.4,-1,0,0.9965925505247242,0.0034074494752758255
5.0,0.4,-1,0,0.9969716571762319,0.003028342823768071
5.1,0.4,-1,0,0.9972795125938774,0.002720487406122629
5.2,0.4,-1,0,0.9975291455575643,0.002470854442435666
5.3,0.4,-1,0,0.9977308916234051,0.002269108376594886
5.4,0.4,-1,0,0.9978929307509361,0.0021070692490638976
5.5,0.4,-1,0,0.9980217166911416,0.0019782833088584084
5.6,0.4,-1,0,0.9981223176756657,0.0018776823243342733
5.7,0.4,-1,0,0.9981986848521274,0.0018013151478726286
5.8,0.4,-1,0,0.9982538621051162,0.0017461378948837591
5.9,0.4,-1,0,0.9982901483742808,0.0017098516257192387
6.0,0.4,-1,0,0.9983092213815326,0.0016907786184674478
6.1,0.4,-1,0,0.9983122297543332,0.0016877702456667976
6.2,0.4,-1,0,0.9982998588801593,0.0017001411198407368
6.3,0.4,-1,0,0.9982723744052464,0.0017276255947535901
6.4,0.4,-1,0,0.9982296460531188,0.0017703539468811869
6.5,0.4,-1,0,0.9981711533300768,0.001828846669923223
6.6,0.4,-1,0,0.9980959736797104,0.0019040263202896313
6.7,0.4,-1,0,0.9980027526715958,0.001997247328404228
6.8,0.4,-1,0,0.9978896548416287,0.002110345158371274
6.9,0.4,-1,0,0.997754292767695,0.0022457072323049942
7.0,0.4,-1,0,0.9975936308590008,0.0024063691409992316
7.1,0.4,-1,0,0.9974038591165026,0.0025961408834973554
7.2,0.4,-1,0,0.9971802307130702,0.0028197692869298407
7.3,0.4,-1,0,0.9969168557850026,0.0030831442149974464
7.4,0.4,-1,0,0.9966064422098952,0.003393557790104751
7.5,0.4,-1,0,0.9962399726152853,0.0037600273847147037
7.6,0.4,-1,0,0.9958063056204765,0.004193694379523549
7.7,0.4,-1,0,0.9952916887511947,0.00470831124880533
7.8,0.4,-1,0,0.994679171264238,0.0053208287357620065
7.9,0.4,-1,0,0.9939479082429443,0.006052091757055678
8.0,0.4,-1,0,0.993072354035462,0.006927645964537987
8.1,0.4,-1,0,0.9920213551450843,0.007978644854915729
0.1,0.5,-1,0,0.8398051915476117,0.16019480845238832
0.2,0.5,-1,0,0.825110928860795,0.17488907113920504
0.3,0.5,-1,0,0.8084189163017754,0.19158108369822457
0.4,0.5,-1,0,0.7898133722809462,0.21018662771905383
0.5,0.5,-1,0,0.7695102078344007,0.23048979216559928
0.6,0.5,-1,0,0.7478703346458246,0.25212966535417536
0.7,0.5,-1,0,0.725395157533967,0.274604842466033
0.8,0.5,-1,0,0.7027012990200774,0.2972987009799226
0.9,0.5,-1,0,0.6804765461055808,0.31952345389441916
1.0,0.5,-1,0,0.6594245482906445,0.34057545170935555
1.1,0.5,-1,0,0.6402095666623495,0.3597904333376505
1.2,0.5,-1,0,0.6234123898236987,0.37658761017630127
1.3,0.5,-1,0,0.6095042667144241,0.39049573328557585
1.4,0.5,-1,0,0.5988396019555466,0.40116039804445336
1.5,0.5,-1,0,0.5916631076879924,0.40833689231200765
1.6,0.5,-1,0,0.5881247403931411,0.4118752596068589
1.7,0.5,-1,0,0.5882959646616257,0.4117040353383743
1.8,0.5,-1,0,0.5921826012198039,0.40781739878019607
1.9,0.5,-1,0,0.5997316454837858,0.40026835451621423
2.0,0.5,-1,0,0.6108313644596421,0.38916863554035785
2.1,0.5,-1,0,0.6253055328509447,0.3746944671490553
2.2,0.5,-1,0,0.6429039284066107,0.3570960715933893
2.3,0.5,-1,0,0.6632922526431457,0.33670774735685427
2.4,0.5,-1,0,0.6860454144659229,0.31395458553407707
2.5,0.5,-1,0,0.7106483622381461,0.2893516377618539
2.6,0.5,-1,0,0.7365080131843342,0.26349198681566577
2.7,0.5,-1,0,0.762978032690171,0.23702196730982905
2.8,0.5,-1,0,0.7893953446023261,0.21060465539767392
2.9,0.5,-1,0,0.8151239518329021,0.1848760481670979
3.0,0.5,-1,0,0.8395990438123135,0.16040095618768646
3.1,0.5,-1,0,0.8623636193582342,0.13763638064176575
3.2,0.5,-1,0,0.8830914767846707,0.1169085232153293
3.3,0.5,-1,0,0.9015938681633315,0.09840613183666846
3.4,0.5,-1,0,0.9178109807367036,0.08218901926329636
3.5,0.5,-1,0,0.9317922368858262,0.06820776311417376
3.6,0.5,-1,0,0.9436704793542958,0.05632952064570418
3.7,0.5,-1,0,0.9536346704229572,0.04636532957704276
3.8,0.5,-1,0,0.9619045384761193,0.03809546152388066
3.9,0.5,-1,0,0.968709316862487,0.03129068313751304
4.0,0.5,-1,0,0.9742716265495801,0.025728373450419895
4.1,0.5,-1,0,0.9787966773958487,0.021203322604151253
4.2,0.5,-1,0,0.9824662815120746,0.017533718487925398
4.3,0.5,-1,0,0.9854367176214964,0.014563282378503573
4.4,0.5,-1,0,0.9878392970184677,0.012160702981532268
4.5,0.5,-1,0,0.9897825404917739,0.010217459508226057
4.6,0.5,-1,0,0.9913550969802145,0.008644903019785488
4.7,0.5,-1,0,0.9926288123217546,0.0073711876782454056
4.8,0.5,-1,0,0.9936616076639666,0.006338392336033394
4.9,0.5,-1,0,0.9945000120487748,0.005499987951225194
5.0,0.5,-1,0,0.9951813085189087,0.004818691481091264
5.1,0.5,-1,0,0.9957353130151887,0.004264686984811306
5.2,0.5,-1,0,0.9961858299973301,0.0038141700026699255
5.3,0.5,-1,0,0.9965518342276027,0.0034481657723972603
5.4,0.5,-1,0,0.9968484250453002,0.003151574954699754
5.5,0.5,-1,0,0.9970875934243395,0.0029124065756604978
5.6,0.5,-1,0,0.9972788357259788,0.0027211642740212483
5.7,0.5,-1,0,0.9974296423102942,0.0025703576897058156
5.8,0.5,-1,0,0.9975458842260423,0.00245411577395771
5.9,0.5,-1,0,0.9976321169627909,0.0023678830372091397
6.0,0.5,-1,0,0.9976918166926225,0.002308183307377476
6.1,0.5,-1,0,0.9977275613315442,0.002272438668455834
6.2,0.5,-1,0,0.9977411661293445,0.0022588338706555078
6.3,0.5,-1,0,0.9977337812143787,0.0022662187856212768
6.4,0.5,-1,0,0.9977059565342188,0.0022940434657812148
6.5,0.5,-1,0,0.9976576778799426,0.0023423221200573607
6.6,0.5,-1,0,0.9975883760938586,0.002411623906141358
6.7,0.5,-1,0,0.997496910064342,0.002503089935657954
6.8,0.5,-1,0,0.9973815226445595,0.0026184773554405183
6.9,0.5,-1,0,0.9972397671568842,0.002760232843115773
7.0,0.5,-1,0,0.9970684004986197,0.002931599501380333
7.1,0.5,-1,0,0.9968632371865169,0.003136762813483074
7.2,0.5,-1,0,0.9966189566877119,0.0033810433122880568
7.3,0.5,-1,0,0.9963288543015096,0.0036711456984903634
7.4,0.5,-1,0,0.9959845236246565,0.004015476375343496
7.5,0.5,-1,0,0.9955754564704193,0.00442454352958066
7.6,0.5,-1,0,0.9950885443724928,0.004911455627507166
7.7,0.5,-1,0,0.9945074651360528,0.005492534863947185
7.8,0.5,-1,0,0.9938119392952558,0.006188060704744203
7.9,0.5,-1,0,0.9929768463300661,0.00702315366993389
8.0,0.5,-1,0,0.9919712011694628,0.008028798830537198
8.1,0.5,-1,0,0.9907570104600154,0.009242989539984592
0.1,0.6,-1,0,0.8483403478951459,0.1516596521048541
0.2,0.6,-1,0,0.831962174042701,0.168037825957299
0.3,0.6,-1,0,0.8129566025653503,0.1870433974346497
0.4,0.6,-1,0,0.7913049083302894,0.20869509166971056
0.5,0.6,-1,0,0.7671505912013572,0.2328494087986428
0.6,0.6,-1,0,0.740831584190687,0.25916841580931305
0.7,0.6,-1,0,0.7128896962148588,0.28711030378514124
0.8,0.6,-1,0,0.6840483170165612,0.3159516829834388
0.9,0.6,-1,0,0.6551563797265771,0.34484362027342286
1.0,0.6,-1,0,0.6271074389339049,0.37289256106609514
1.1,0.6,-1,0,0.6007526455460095,0.3992473544539905
1.2,0.6,-1,0,0.5768290008364545,0.4231709991635455
1.3,0.6,-1,0,0.5559175191318246,0.44408248086817537
1.4,0.6,-1,0,0.5384342117180125,0.46156578828198747
1.5,0.6,-1,0,0.5246467905412047,0.47535320945879533
1.6,0.6,-1,0,0.5147054882529538,0.4852945117470462
1.7,0.6,-1,0,0.5086770477922045,0.49132295220779554
1.8,0.6,-1,0,0.5065742355471947,0.4934257644528053
1.9,0.6,-1,0,0.5083768211045019,0.4916231788954981
2.0,0.6,0,0,0.5140426427852418,0.4859573572147582
2.1,0.6,-1,0,0.5235089639607367,0.47649103603926335
2.2,0.6,-1,0,0.5366851639253127,0.46331483607468726
2.3,0.6,-1,0,0.5534383591237457,0.4465616408762543
2.4,0.6,-1,0,0.5735741806362,0.4264258193638
2.5,0.6,-1,0,0.5968158176743259,0.4031841823256741
2.6,0.6,-1,0,0.6227855069041652,0.37721449309583477
2.7,0.6,-1,0,0.6509935599249843,0.3490064400750157
2.8,0.6,-1,0,0.680840189284595,0.319159810715405
2.9,0.6,-1,0,0.7116341636569246,0.28836583634307544
3.0,0.6,-1,0,0.742629329815486,0.257370670184514
3.1,0.6,-1,0,0.7730756309531444,0.22692436904685565
3.2,0.6,-1,0,0.8022767006641516,0.19772329933584842
3.3,0.6,-1,0,0.8296432864566441,0.1703567135433559
3.4,0.6,-1,0,0.8547321936321168,0.14526780636788317
3.5,0.6,-1,0,0.8772643093880106,0.12273569061198941
3.6,0.6,-1,0,0.8971210219946215,0.10287897800537849
3.7,0.6,-1,0,0.9143235255153286,0.08567647448467142
3.8,0.6,-1,0,0.9290021799091619,0.0709978200908381
3.9,0.6,-1,0,0.9413629361122275,0.058637063887772456
4.0,0.6,-1,0,0.9516559030242888,0.04834409697571118
