Conc_AP_Lys_100_(mM),Conc_AP_Asp_30_(mM),Phase,predicted_Phase,probability_Phase_0,probability_Phase_1
3.7,0.2,-1,0,0.9958106877363662,0.004189312263633838
3.8,0.2,-1,0,0.9962689454112024,0.003731054588797633
3.9,0.2,-1,0,0.9966388172422285,0.0033611827577715303
4.0,0.2,-1,0,0.9969368212375684,0.003063178762431562
4.1,0.2,0,0,0.9971759321097124,0.0028240678902875516
4.2,0.2,-1,0,0.9973663111417181,0.0026336888582818574
4.3,0.2,-1,0,0.9975158850304524,0.0024841149695475906
4.4,0.2,-1,0,0.9976308007450143,0.0023691992549856877
4.5,0.2,-1,0,0.9977157799856968,0.0022842200143031732
4.6,0.2,-1,0,0.9977743930691076,0.0022256069308923543
4.7,0.2,-1,0,0.9978092685345246,0.0021907314654754373
4.8,0.2,-1,0,0.9978222515341031,0.0021777484658969115
4.9,0.2,-1,0,0.9978145213491416,0.0021854786508583857
5.0,0.2,-1,0,0.997786676070973,0.0022133239290269557
5.1,0.2,-1,0,0.9977387906188824,0.0022612093811176237
5.2,0.2,-1,0,0.9976704527761058,0.002329547223894224
5.3,0.2,-1,0,0.9975807807378487,0.002419219262151273
5.4,0.2,-1,0,0.997468424745648,0.002531575254351992
5.5,0.2,-1,0,0.9973315546847061,0.002668445315293866
5.6,0.2,-1,0,0.9971678349944568,0.0028321650055431746
5.7,0.2,-1,0,0.9969743879009911,0.0030256120990088675
5.8,0.2,-1,0,0.996747745742482,0.0032522542575179614
5.9,0.2,-1,0,0.9964837931121338,0.0035162068878662467
6.0,0.2,-1,0,0.9961776995806986,0.0038223004193014276
6.1,0.2,-1,0,0.9958238439686511,0.00417615603134891
6.2,0.2,-1,0,0.9954157314857639,0.004584268514236101
6.3,0.2,-1,0,0.9949459055465013,0.005054094453498692
6.4,0.2,-1,0,0.99440585672221,0.005594143277789954
6.5,0.2,-1,0,0.993785932090077,0.00621406790992296
6.6,0.2,-1,0,0.9930752491683279,0.0069247508316721
6.7,0.2,-1,0,0.9922616196496392,0.007738380350360785
6.8,0.2,-1,0,0.9913314892120297,0.008668510787970263
