Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,predicted_Phase,probability_Phase_0,probability_Phase_1
5.3,1.8,-1,1,4.605254378020618e-05,0.9999539474562198
5.4,1.8,-1,1,5.826409301334934e-05,0.9999417359069867
5.5,1.8,-1,1,7.382739784134174e-05,0.9999261726021587
5.6,1.8,-1,1,9.36364175458948e-05,0.9999063635824541
5.7,1.8,-1,1,0.00011880327133440005,0.9998811967286656
5.8,1.8,-1,1,0.00015070240749537334,0.9998492975925046
5.9,1.8,-1,1,0.00019102043154362036,0.9998089795684564
6.0,1.8,-1,1,0.00024181123649213987,0.9997581887635079
6.1,1.8,-1,1,0.00030555575517610123,0.9996944442448239
6.2,1.8,-1,1,0.00038522520867445564,0.9996147747913255
6.3,1.8,-1,1,0.0004843463639190304,0.999515653636081
6.4,1.8,-1,1,0.0006070669488735803,0.9993929330511264
6.5,1.8,-1,1,0.0007582191863093612,0.9992417808136906
6.6,1.8,-1,1,0.0009433794010647034,0.9990566205989353
6.7,1.8,-1,1,0.0011689219882100588,0.9988310780117899
6.8,1.8,-1,1,0.0014420667328067793,0.9985579332671932
6.9,1.8,-1,1,0.0017709196392843296,0.9982290803607157
7.0,1.8,-1,1,0.002164509119552349,0.9978354908804477
7.1,1.8,-1,1,0.0026328215627700047,0.99736717843723
7.2,1.8,-1,1,0.003186842933587286,0.9968131570664127
7.3,1.8,-1,1,0.0038386160555319293,0.9961613839444681
7.4,1.8,-1,1,0.004601326344982226,0.9953986736550178
7.5,1.8,-1,1,0.0054894319015375,0.9945105680984625
7.6,1.8,-1,1,0.006518856539742046,0.993481143460258
7.7,1.8,-1,1,0.00770726636164909,0.9922927336383509
7.8,1.8,-1,1,0.00907445114296479,0.9909255488570352
7.9,1.8,-1,1,0.010642830616120591,0.9893571693838794
8.0,1.8,-1,1,0.012438101628390541,0.9875618983716095
8.1,1.8,-1,1,0.01449003392576742,0.9855099660742326
0.1,1.9,-1,0,0.9999858177264969,1.4182273503138276e-05
0.2,1.9,-1,0,0.999985637372447,1.4362627553055063e-05
0.3,1.9,-1,0,0.9999823624727924,1.763752720762568e-05
0.4,1.9,-1,0,0.9999636261803744,3.637381962562358e-05
0.5,1.9,-1,0,0.9996209780350682,0.00037902196493178053
0.6,1.9,-1,0,0.8958637105330354,0.10413628946696463
0.7,1.9,-1,1,0.005057008818766917,0.9949429911812331
0.8,1.9,-1,1,5.2515955644594214e-05,0.9999474840443554
0.9,1.9,-1,1,8.731324214750202e-06,0.9999912686757852
1.0,1.9,-1,1,4.165508357800718e-06,0.9999958344916422
1.1,1.9,-1,1,2.8149744366601226e-06,0.9999971850255633
1.2,1.9,-1,1,2.1841220814167173e-06,0.9999978158779186
1.3,1.9,-1,1,1.8117948457074817e-06,0.9999981882051543
1.4,1.9,-1,1,1.561748945277941e-06,0.9999984382510547
1.5,1.9,-1,1,1.3809448091706145e-06,0.9999986190551908
1.6,1.9,-1,1,1.2445327683963114e-06,0.9999987554672316
1.7,1.9,-1,1,1.1392079386496334e-06,0.9999988607920614
1.8,1.9,-1,1,1.0571146731308545e-06,0.9999989428853269
1.9,1.9,-1,1,9.932754210240091e-07,0.999999006724579
2.0,1.9,-1,1,9.44386897572258e-07,0.9999990556131024
2.1,1.9,-1,1,9.082021961148712e-07,0.9999990917978039
2.2,1.9,-1,1,8.831959803501377e-07,0.9999991168040196
2.3,1.9,-1,1,8.683722398927785e-07,0.9999991316277601
2.4,1.9,-1,1,8.631526497993036e-07,0.9999991368473502
2.5,1.9,-1,1,8.67312678565213e-07,0.9999991326873214
2.6,1.9,-1,1,8.809532801024034e-07,0.9999991190467199
2.7,1.9,-1,1,9.044936177815543e-07,0.9999990955063822
2.8,1.9,-1,1,9.3868345629744e-07,0.9999990613165437
2.9,1.9,-1,1,9.8464101938589e-07,0.9999990153589806
3.0,1.9,-1,1,1.0439051720823045e-06,0.9999989560948279
3.1,1.9,-1,1,1.1185147741343826e-06,0.9999988814852259
3.2,1.9,-1,1,1.2111115665902616e-06,0.9999987888884334
3.3,1.9,-1,1,1.3250876236270415e-06,0.9999986749123764
3.4,1.9,-1,1,1.464764068259683e-06,0.9999985352359317
3.5,1.9,-1,1,1.635639023334079e-06,0.9999983643609767
3.6,1.9,-1,1,1.8446999092702754e-06,0.9999981553000907
3.7,1.9,-1,1,2.1008304429415148e-06,0.9999978991695571
3.8,1.9,-1,1,2.415342919448449e-06,0.9999975846570806
3.9,1.9,-1,1,2.8026626068822225e-06,0.9999971973373931
4.0,1.9,-1,1,3.2812149584060535e-06,0.9999967187850416
4.1,1.9,-1,1,3.87458135264751e-06,0.9999961254186474
4.2,1.9,-1,1,4.612977249962569e-06,0.99999538702275
4.3,1.9,-1,1,5.535176683224563e-06,0.9999944648233168
4.4,1.9,-1,1,6.6909796032632585e-06,0.9999933090203967
4.5,1.9,-1,1,8.144385788000363e-06,0.999991855614212
4.6,1.9,-1,1,9.977652325687814e-06,0.9999900223476743
4.7,1.9,-1,1,1.2296471254558128e-05,0.9999877035287454
4.8,1.9,-1,1,1.5236537819873774e-05,0.9999847634621801
4.9,1.9,-1,1,1.897183153687365e-05,0.9999810281684631
5.0,1.9,-1,1,2.3725003984509385e-05,0.9999762749960155
5.1,1.9,-1,1,2.9780302384097013e-05,0.9999702196976159
5.2,1.9,-1,1,3.749952657017275e-05,0.9999625004734298
5.3,1.9,-1,1,4.734153901608806e-05,0.9999526584609839
5.4,1.9,-1,1,5.988589805383526e-05,0.9999401141019462
5.5,1.9,-1,1,7.586114088553586e-05,0.9999241388591145
5.6,1.9,-1,1,9.617823286589555e-05,0.9999038217671341
5.7,1.9,-1,1,0.0001219695785721342,0.9998780304214279
5.8,1.9,-1,1,0.00015463384181657602,0.9998453661581834
5.9,1.9,-1,1,0.00019588659165492572,0.9998041134083451
6.0,1.9,-1,1,0.00024781649756278057,0.9997521835024372
6.1,1.9,-1,1,0.00031294643304136116,0.9996870535669586
6.2,1.9,-1,1,0.00039429844377991685,0.9996057015562201
6.3,1.9,-1,1,0.0004954611222274252,0.9995045388777726
6.4,1.9,-1,1,0.0006206575461646935,0.9993793424538353
6.5,1.9,-1,1,0.0007748116469201705,0.9992251883530798
6.6,1.9,-1,1,0.0009636107648702819,0.9990363892351297
6.7,1.9,-1,1,0.0011935622649161814,0.9988064377350838
6.8,1.9,-1,1,0.0014720425308496488,0.9985279574691504
6.9,1.9,-1,1,0.0018073374878895265,0.9981926625121105
7.0,1.9,-1,1,0.0022086750342396044,0.9977913249657604
7.1,1.9,-1,1,0.0026862514296226436,0.9973137485703774
7.2,1.9,-1,1,0.0032512557306745293,0.9967487442693255
7.3,1.9,-1,1,0.003915898665354689,0.9960841013346453
7.4,1.9,-1,1,0.00469345482144945,0.9953065451785506
7.5,1.9,-1,1,0.005598329414283398,0.9944016705857166
7.6,1.9,-1,1,0.006646163000709748,0.9933538369992903
7.7,1.9,-1,1,0.00785398899381562,0.9921460110061844
7.8,1.9,-1,1,0.009240459382681365,0.9907595406173186
7.9,1.9,-1,1,0.010826153157722729,0.9891738468422773
8.0,1.9,-1,1,0.01263397915954556,0.9873660208404544
8.1,1.9,-1,1,0.014689679607158723,0.9853103203928413
0.1,2.0,-1,0,0.9999873154972647,1.2684502735282877e-05
0.2,2.0,-1,0,0.9999875483025562,1.2451697443793819e-05
0.3,2.0,-1,0,0.9999856699845395,1.4330015460473078e-05
0.4,2.0,-1,0,0.9999748007487597,2.5199251240337617e-05
0.5,2.0,-1,0,0.9998233731239452,0.00017662687605479732
0.6,2.0,-1,0,0.9618537051243266,0.03814629487567345
0.7,2.0,1,1,0.009335730779298501,0.9906642692207015
0.8,2.0,-1,1,6.030637632647995e-05,0.9999396936236735
0.9,2.0,-1,1,8.734145808375615e-06,0.9999912658541916
1.0,2.0,-1,1,4.07232369070698e-06,0.9999959276763093
1.1,2.0,-1,1,2.7435852416601847e-06,0.9999972564147583
1.2,2.0,-1,1,2.1296267505022115e-06,0.9999978703732495
1.3,2.0,-1,1,1.7683245232547051e-06,0.9999982316754767
1.4,2.0,-1,1,1.5257959375958308e-06,0.9999984742040624
1.5,2.0,-1,1,1.350418529000308e-06,0.999998649581471
1.6,2.0,-1,1,1.218121269630501e-06,0.9999987818787304
1.7,2.0,-1,1,1.1160456097059068e-06,0.9999988839543903
1.8,2.0,-1,1,1.0366039759901469e-06,0.999998963396024
1.9,2.0,-1,1,9.74993440649996e-07,0.9999990250065594
2.0,2.0,-1,1,9.280292943003587e-07,0.9999990719707057
2.1,2.0,-1,1,8.935508049034979e-07,0.9999991064491951
2.2,2.0,-1,1,8.701006208866602e-07,0.9999991298993791
2.3,2.0,-1,1,8.567380973545369e-07,0.9999991432619026
2.4,2.0,-1,1,8.529324304618058e-07,0.9999991470675695
2.5,2.0,-1,1,8.585078603573493e-07,0.9999991414921396
2.6,2.0,-1,1,8.736107020013151e-07,0.999999126389298
2.7,2.0,-1,1,8.987109367808443e-07,0.9999991012890632
2.8,2.0,-1,1,9.346166507384623e-07,0.9999990653833493
2.9,2.0,-1,1,9.82510528046987e-07,0.999999017489472
3.0,2.0,-1,1,1.0440114692755742e-06,0.9999989559885307
3.1,2.0,-1,1,1.1212514436920173e-06,0.9999988787485563
3.2,2.0,-1,1,1.216993382513465e-06,0.9999987830066175
3.3,2.0,-1,1,1.3347744243219495e-06,0.9999986652255757
3.4,2.0,-1,1,1.4791021385462955e-06,0.9999985208978615
3.5,2.0,-1,1,1.6557060007471591e-06,0.9999983442939993
3.6,2.0,-1,1,1.871865606517531e-06,0.9999981281343935
3.7,2.0,-1,1,2.136835632882139e-06,0.9999978631643671
3.8,2.0,-1,1,2.4623980152682634e-06,0.9999975376019847
3.9,2.0,-1,1,2.8635719218073064e-06,0.9999971364280782
4.0,2.0,-1,1,3.359536663083418e-06,0.9999966404633369
4.1,2.0,-1,1,3.974823926000681e-06,0.999996025176074
4.2,2.0,-1,1,4.740854024021246e-06,0.999995259145976
4.3,2.0,-1,1,5.697918254554679e-06,0.9999943020817454
4.4,2.0,-1,1,6.897726507304469e-06,0.9999931022734927
4.5,2.0,-1,1,8.406674510297307e-06,0.9999915933254897
4.6,2.0,-1,1,1.031001568208012e-05,0.9999896899843179
4.7,2.0,-1,1,1.271717724193877e-05,0.9999872828227581
4.8,2.0,-1,1,1.5768486036904505e-05,0.9999842315139631
4.9,2.0,-1,1,1.9643643668132427e-05,0.9999803563563319
5.0,2.0,-1,1,2.4572335291850322e-05,0.9999754276647081
5.1,2.0,-1,1,3.084740842496103e-05,0.999969152591575
5.2,2.0,-1,1,3.884112027208175e-05,0.9999611588797279
5.3,2.0,-1,1,4.902499028958118e-05,0.9999509750097104
5.4,2.0,-1,1,6.199380561611179e-05,0.9999380061943839
5.5,2.0,-1,1,7.849434166473657e-05,0.9999215056583353
5.6,2.0,-1,1,9.945931049060164e-05,0.9999005406895094
5.7,2.0,-1,1,0.00012604694529727567,0.9998739530547027
5.8,2.0,-1,1,0.00015968650086506386,0.9998403134991349
5.9,2.0,1,1,0.0002021297062810845,0.9997978702937189
6.0,2.0,-1,1,0.0002555079380499592,0.99974449206195
6.1,2.0,-1,1,0.0003223945041099796,0.99967760549589
6.2,2.0,-1,1,0.0004058710527488074,0.9995941289472512
6.3,2.0,-1,1,0.0005095966602084445,0.9994904033397916
6.4,2.0,-1,1,0.0006378777695772442,0.9993621222304228
6.5,2.0,-1,1,0.0007957367939752658,0.9992042632060247
6.6,2.0,-1,1,0.0009889770017252886,0.9990110229982747
6.7,2.0,-1,1,0.0012242412954037718,0.9987757587045962
6.8,2.0,-1,1,0.0015090627525751188,0.9984909372474249
6.9,2.0,-1,1,0.0018519054088983466,0.9981480945911017
7.0,2.0,-1,1,0.0022621946864092024,0.9977378053135908
7.1,2.0,-1,1,0.0027503382005988897,0.9972496617994011
7.2,2.0,-1,1,0.003327739323253809,0.9966722606767462
7.3,2.0,-1,1,0.004006807763744291,0.9959931922362557
7.4,2.0,-1,1,0.0048009734712195495,0.9951990265287805
7.5,2.0,-1,1,0.005724712140477095,0.9942752878595229
7.6,2.0,-1,1,0.006793592362100753,0.9932064076378992
7.7,2.0,-1,1,0.008024355705629205,0.9919756442943708
7.8,2.0,-1,1,0.00943504153633512,0.9905649584636649
7.9,2.0,-1,1,0.011045167781389864,0.9889548322186101
8.0,2.0,-1,1,0.01287597687098696,0.987124023129013
8.1,2.0,-1,1,0.014950752219419883,0.9850492477805801
0.1,2.1,-1,0,0.9999884995429511,1.1500457048896351e-05
0.2,2.1,-1,0,0.9999890084833396,1.0991516660396883e-05
0.3,2.1,-1,0,0.9999880284942719,1.1971505728070042e-05
0.4,2.1,-1,0,0.9999816214385646,1.8378561435383745e-05
0.5,2.1,-1,0,0.999911456008931,8.854399106894562e-05
0.6,2.1,-1,0,0.9874263682576156,0.01257363174238435
0.7,2.1,-1,1,0.020212358888102244,0.9797876411118978
0.8,2.1,-1,1,7.488100732189196e-05,0.9999251189926781
0.9,2.1,-1,1,9.021999176184181e-06,0.9999909780008238
1.0,2.1,-1,1,4.060638957525953e-06,0.9999959393610425
1.1,2.1,-1,1,2.714871470743674e-06,0.9999972851285293
1.2,2.1,-1,1,2.1035984900663607e-06,0.9999978964015099
1.3,2.1,-1,1,1.7463387393945595e-06,0.9999982536612606
1.4,2.1,-1,1,1.5072931773829623e-06,0.9999984927068226
1.5,2.1,-1,1,1.3347704452826292e-06,0.9999986652295547
1.6,2.1,-1,1,1.2048441249135067e-06,0.9999987951558751
1.7,2.1,-1,1,1.104787315853173e-06,0.9999988952126841
1.8,2.1,-1,1,1.0271137398376595e-06,0.9999989728862602
1.9,2.1,-1,1,9.670967529018526e-07,0.9999990329032471
2.0,2.1,-1,1,9.216095122610568e-07,0.9999990783904877
2.1,2.1,-1,1,8.885401712177554e-07,0.9999991114598288
2.2,2.1,-1,1,8.664741244501784e-07,0.9999991335258755
2.3,2.1,-1,1,8.545114269509213e-07,0.999999145488573
2.4,2.1,-1,1,8.521627705704304e-07,0.9999991478372294
2.5,2.1,-1,1,8.592942322138697e-07,0.9999991407057678
2.6,2.1,-1,1,8.76102262736822e-07,0.9999991238977373
2.7,2.1,-1,1,9.0311016265332e-07,0.9999990968898373
2.8,2.1,-1,1,9.411920700586052e-07,0.9999990588079299
2.9,2.1,-1,1,9.916093404171988e-07,0.9999990083906596
3.0,2.1,-1,1,1.0560760301814298e-06,0.9999989439239698
3.1,2.1,-1,1,1.1368417744961334e-06,0.9999988631582255
3.2,2.1,-1,1,1.236816160599119e-06,0.9999987631838394
3.3,2.1,-1,1,1.3597179986390984e-06,0.9999986402820014
3.4,2.1,-1,1,1.5102832549018785e-06,0.9999984897167451
3.5,2.1,-1,1,1.6945281231528497e-06,0.9999983054718768
3.6,2.1,-1,1,1.9200955421183608e-06,0.9999980799044579
3.7,2.1,-1,1,2.196695390921377e-06,0.9999978033046091
3.8,2.1,-1,1,2.5366857698827516e-06,0.9999974633142301
3.9,2.1,1,1,2.955814011329494e-06,0.9999970441859887
4.0,2.1,-1,1,3.47417824286822e-06,0.9999965258217571
4.1,2.1,-1,1,4.117471121389826e-06,0.9999958825288786
4.2,2.1,-1,1,4.918575768897426e-06,0.9999950814242311
4.3,2.1,-1,1,5.919626801187405e-06,0.9999940803731988
4.4,2.1,-1,1,7.174648089858238e-06,0.9999928253519101
4.5,2.1,-1,1,8.752936878408946e-06,0.9999912470631216
4.6,2.1,-1,1,1.0743374105004477e-05,0.999989256625895
4.7,2.1,-1,1,1.3259900811135594e-05,0.9999867400991889
4.8,2.1,-1,1,1.644844701331749e-05,0.9999835515529867
4.9,2.1,-1,1,2.0495634316830547e-05,0.9999795043656832
5.0,2.1,-1,1,2.5639653586040367e-05,0.999974360346414
5.1,2.1,-1,1,3.218375923097483e-05,0.999967816240769
5.2,2.1,-1,1,4.051286941830767e-05,0.9999594871305817
5.3,2.1,-1,1,5.111382063205383e-05,0.999948886179368
5.4,2.1,-1,1,6.459982887463411e-05,0.9999354001711254
5.5,2.1,-1,1,8.173971843916661e-05,0.9999182602815608
5.6,2.1,-1,1,0.00010349243098062288,0.9998965075690194
5.7,2.1,-1,1,0.0001310472470095192,0.9998689527529905
5.8,2.1,-1,1,0.00016586998992806912,0.9998341300100719
5.9,2.1,-1,1,0.00020975528309463698,0.9997902447169054
6.0,2.1,-1,1,0.00026488463333862455,0.9997351153666614
6.1,2.1,-1,1,0.0003338897676030683,0.9996661102323969
6.2,2.1,-1,1,0.000419920250578798,0.9995800797494212
6.3,2.1,-1,1,0.0005267139617899375,0.9994732860382101
6.4,2.1,-1,1,0.0006586685964293792,0.9993413314035706
6.5,2.1,-1,1,0.0008209119777120577,0.9991790880222879
6.6,2.1,-1,1,0.0010193686850925587,0.9989806313149074
6.7,2.1,-1,1,0.0012608204356183705,0.9987391795643816
6.8,2.1,-1,1,0.001552957786202569,0.9984470422137974
6.9,2.1,-1,1,0.001904421136828205,0.9980955788631718
7.0,2.1,-1,1,0.002324829785948168,0.9976751702140518
7.1,2.1,-1,1,0.002824798840151743,0.9971752011598483
7.2,2.1,-1,1,0.0034159451571440513,0.996584054842856
7.3,2.1,-1,1,0.0041108851143008,0.9958891148856992
7.4,2.1,-1,1,0.004923228727875539,0.9950767712721245
7.5,2.1,-1,1,0.00586757636551738,0.9941324236344826
7.6,2.1,-1,1,0.006959525840557035,0.993040474159443
7.7,2.1,-1,1,0.00821569881668438,0.9917843011833156
7.8,2.1,-1,1,0.00965379596175353,0.9903462040382465
7.9,2.1,-1,1,0.011292690000800576,0.9887073099991994
8.0,2.1,-1,1,0.013152564334632189,0.9868474356653678
8.1,2.1,-1,1,0.015255102123092001,0.984744897876908
0.1,2.2,-1,0,0.9999894324148499,1.0567585150056402e-05
0.2,2.2,-1,0,0.9999901266238567,9.87337614333228e-06
0.3,2.2,-1,0,0.9999897320997206,1.026790027935931e-05
0.4,2.2,-1,0,0.9999859265246869,1.4073475313125527e-05
0.5,2.2,-1,0,0.9999514538941412,4.854610585880437e-05
0.6,2.2,-1,0,0.9960256563699659,0.003974343630034127
0.7,2.2,-1,1,0.051591667016509746,0.9484083329834903
0.8,2.2,-1,1,0.00010147252351089264,0.9998985274764891
0.9,2.2,-1,1,9.61948103395116e-06,0.999990380518966
1.0,2.2,-1,1,4.123185817661579e-06,0.9999958768141823
1.1,2.2,-1,1,2.723578973018448e-06,0.999997276421027
1.2,2.2,-1,1,2.1025216483394615e-06,0.9999978974783517
1.3,2.2,-1,1,1.7433677612643805e-06,0.9999982566322387
1.4,2.2,-1,1,1.5044161045807414e-06,0.9999984955838954
1.5,2.2,-1,1,1.3325949339559884e-06,0.999998667405066
1.6,2.2,-1,1,1.2035769714202615e-06,0.9999987964230286
1.7,2.2,-1,1,1.104508783100755e-06,0.9999988954912169
1.8,2.2,-1,1,1.0278647550876485e-06,0.9999989721352449
1.9,2.2,-1,1,9.689123317002668e-07,0.9999990310876683
2.0,2.2,-1,1,9.24535470403498e-07,0.9999990754645296
2.1,2.2,-1,1,8.926418786359136e-07,0.9999991073581214
2.2,2.2,-1,1,8.718399158169632e-07,0.9999991281600842
2.3,2.2,-1,1,8.612597639512387e-07,0.999999138740236
2.4,2.2,-1,1,8.604474714957178e-07,0.9999991395525285
2.5,2.2,-1,1,8.693127711012494e-07,0.9999991306872289
2.6,2.2,-1,1,8.881017947715009e-07,0.9999991118982052
2.7,2.2,-1,1,9.174012802759535e-07,0.9999990825987197
2.8,2.2,-1,1,9.581588074070169e-07,0.9999990418411926
2.9,2.2,-1,1,1.0117300917045213e-06,0.9999989882699083
3.0,2.2,-1,1,1.0799423080243287e-06,0.999998920057692
3.1,2.2,-1,1,1.1651886779873166e-06,0.999998834811322
3.2,2.2,-1,1,1.2705544349955744e-06,0.999998729445565
3.3,2.2,-1,1,1.399980078531371e-06,0.9999986000199215
3.4,2.2,-1,1,1.558477379148826e-06,0.9999984415226209
3.5,2.2,-1,1,1.752411208144622e-06,0.9999982475887919
3.6,2.2,-1,1,1.989859242712555e-06,0.9999980101407573
3.7,2.2,-1,1,2.2810827431385405e-06,0.9999977189172569
3.8,2.2,-1,1,2.6391311394036165e-06,0.9999973608688606
3.9,2.2,-1,1,3.0806246513748192e-06,0.9999969193753486
4.0,2.2,-1,1,3.626760985753208e-06,0.9999963732390142
4.1,2.2,-1,1,4.304617732486804e-06,0.9999956953822675
4.2,2.2,-1,1,5.148820832800993e-06,0.9999948511791672
4.3,2.2,-1,1,6.203693828865653e-06,0.9999937963061711
4.4,2.2,-1,1,7.526008403146989e-06,0.9999924739915969
4.5,2.2,-1,1,9.188499575429887e-06,0.9999908115004246
4.6,2.2,-1,1,1.1284335982963967e-05,0.999988715664017
4.7,2.2,-1,1,1.3932796491644694e-05,0.9999860672035084
4.8,2.2,-1,1,1.7286421552853426e-05,0.9999827135784471
4.9,2.2,-1,1,2.153999355414271e-05,0.9999784600064459
5.0,2.2,-1,1,2.6941726332552207e-05,0.9999730582736674
5.1,2.2,-1,1,3.3807123031692754e-05,0.9999661928769683
5.2,2.2,-1,1,4.2535993884484924e-05,0.9999574640061155
5.3,2.2,-1,1,5.36331750708996e-05,0.9999463668249291
5.4,2.2,-1,1,6.773351014999207e-05,0.99993226648985
5.5,2.2,-1,1,8.563165420127916e-05,0.9999143683457987
5.6,2.2,-1,1,0.00010831720692294766,0.999891682793077
5.7,2.2,-1,1,0.00013701561920242966,0.9998629843807976
5.8,2.2,-1,1,0.00017323513452538464,0.9998267648654746
5.9,2.2,-1,1,0.0002188198404837749,0.9997811801595162
6.0,2.2,-1,1,0.00027600861938026355,0.9997239913806197
6.1,2.2,-1,1,0.00034749942528833344,0.9996525005747117
6.2,2.2,-1,1,0.0004365179236174299,0.9995634820763826
6.3,2.2,-1,1,0.000546889081192603,0.9994531109188074
6.4,2.2,-1,1,0.0006831098638713229,0.9993168901361287
6.5,2.2,-1,1,0.0008504207837631839,0.9991495792162368
6.6,2.2,-1,1,0.001054873748898899,0.9989451262511011
6.7,2.2,-1,1,0.0013033934997110919,0.9986966065002889
6.8,2.2,-1,1,0.001603829976374982,0.998396170023625
6.9,2.2,-1,1,0.0019649992658514748,0.9980350007341485
7.0,2.2,-1,1,0.0023967113794469697,0.997603288620553
7.1,2.2,-1,1,0.0029097840015310794,0.9970902159984689
7.2,2.2,-1,1,0.0035160425420599495,0.99648395745794
7.3,2.2,-1,1,0.004228308200254105,0.9957716917997459
7.4,2.2,-1,1,0.0050603773114517026,0.9949396226885483
7.5,2.2,-1,1,0.006026996770174264,0.9939730032298257
7.6,2.2,-1,1,0.007143841725110178,0.9928561582748898
7.7,2.2,-1,1,0.008427502829931655,0.9915724971700683
7.8,2.2,-1,1,0.009895490901953963,0.990104509098046
7.9,2.2,-1,1,0.011566266714567064,0.9884337332854329
8.0,2.2,-1,1,0.013459302643468618,0.9865406973565314
8.1,2.2,-1,1,0.015595180793525287,0.9844048192064747
0.1,2.3,-1,0,0.9999901606653339,9.83933466613962e-06
0.2,2.3,-1,0,0.9999909803166247,9.019683375299792e-06
0.3,2.3,-1,0,0.9999909731706111,9.02682938885846e-06
0.4,2.3,-1,0,0.9999887289591243,1.1271040875726612e-05
0.5,2.3,-1,0,0.9999707470443582,2.9252955641823064e-05
0.6,2.3,-1,0,0.9987461286099233,0.0012538713900767107
0.7,2.3,1,1,0.147597729281415,0.852402270718585
0.8,2.3,-1,1,0.00015203063753688184,0.9998479693624631
0.9,2.3,-1,1,1.0593824526949902e-05,0.999989406175473
1.0,2.3,-1,1,4.2583973254295415e-06,0.9999957416026746
1.1,2.3,-1,1,2.766821694422106e-06,0.9999972331783056
1.2,2.3,-1,1,2.1242891534711816e-06,0.9999978757108465
1.3,2.3,-1,1,1.757918994371721e-06,0.9999982420810056
1.4,2.3,-1,1,1.516084125796624e-06,0.9999984839158742
1.5,2.3,-1,1,1.3430878880171804e-06,0.999998656912112
1.6,2.3,-1,1,1.2137101066400646e-06,0.9999987862898934
1.7,2.3,-1,1,1.114737528951082e-06,0.999998885262471
1.8,2.3,-1,1,1.0384856068412773e-06,0.9999989615143932
1.9,2.3,-1,1,9.801482292459696e-07,0.9999990198517708
2.0,2.3,-1,1,9.365789992443752e-07,0.9999990634210008
2.1,2.3,-1,1,9.056802809936926e-07,0.999999094319719
2.2,2.3,-1,1,8.860690741130384e-07,0.9999991139309259
2.3,2.3,-1,1,8.768979569140356e-07,0.9999991231020431
2.4,2.3,-1,1,8.777454922892503e-07,0.9999991222545077
2.5,2.3,-1,1,8.885654096957296e-07,0.9999991114345903
2.6,2.3,-1,1,9.096586381929228e-07,0.9999990903413618
2.7,2.3,-1,1,9.416838793185889e-07,0.9999990583161207
2.8,2.3,-1,1,9.856760243565077e-07,0.9999990143239756
2.9,2.3,-1,1,1.0431003829580732e-06,0.999998956899617
3.0,2.3,-1,1,1.1159196446897113e-06,0.9999988840803553
3.1,2.3,-1,1,1.2066969929946936e-06,0.999998793303007
3.2,2.3,-1,1,1.3187285503590829e-06,0.9999986812714496
3.3,2.3,-1,1,1.4562187971023377e-06,0.9999985437812029
3.4,2.3,-1,1,1.6245107872236986e-06,0.9999983754892128
3.5,2.3,-1,1,1.8303829847354791e-06,0.9999981696170153
3.6,2.3,-1,1,2.0824326156798634e-06,0.9999979175673843
3.7,2.3,-1,1,2.3915747533465037e-06,0.9999976084252467
3.8,2.3,-1,1,2.7716786235032487e-06,0.9999972283213765
3.9,2.3,-1,1,3.240396608816809e-06,0.9999967596033912
4.0,2.3,-1,1,3.820225288109214e-06,0.9999961797747119
4.1,2.3,-1,1,4.539872293207736e-06,0.9999954601277068
4.2,2.3,-1,1,5.436011974779831e-06,0.9999945639880252
4.3,2.3,-1,1,6.5555366290936945e-06,0.9999934444633709
4.4,2.3,-1,1,7.958433116073138e-06,0.9999920415668839
4.5,2.3,-1,1,9.721451874611375e-06,0.9999902785481254
4.6,2.3,-1,1,1.1942767173422908e-05,0.9999880572328266
4.7,2.3,-1,1,1.4747868704034772e-05,0.999985252131296
4.8,2.3,-1,1,1.829698533128976e-05,0.9999817030146687
4.9,2.3,-1,1,2.2794369556322636e-05,0.9999772056304437
5.0,2.3,-1,1,2.8499851964625122e-05,0.9999715001480354
5.1,2.3,-1,1,3.5743114494835027e-05,0.9999642568855052
5.2,2.3,-1,1,4.494117456488311e-05,0.9999550588254351
5.3,2.3,-1,1,5.661963507463952e-05,0.9999433803649254
5.4,2.3,-1,1,7.143824586819392e-05,0.9999285617541318
5.5,2.3,-1,1,9.022134668157378e-05,0.9999097786533184
5.6,2.3,-1,1,0.00011399368463571591,0.9998860063153643
5.7,2.3,-1,1,0.00014402204465113755,0.9998559779553489
5.8,2.3,-1,1,0.00018186295869782043,0.9998181370413022
5.9,2.3,-1,1,0.00022941655549857387,0.9997705834445014
6.0,2.3,-1,1,0.0002889863284281091,0.9997110136715719
6.1,2.3,-1,1,0.0003633442615864624,0.9996366557384135
6.2,2.3,-1,1,0.00045580032815450977,0.9995441996718455
6.3,2.3,-1,1,0.0005702749568854415,0.9994297250431146
6.4,2.3,-1,1,0.0007113725937415438,0.9992886274062585
6.5,2.3,-1,1,0.0008844540834616055,0.9991155459165384
6.6,2.3,-1,1,0.001095705252623702,0.9989042947473763
6.7,2.3,-1,1,0.0013521988801130647,0.9986478011198869
6.8,2.3,-1,1,0.0016619472257843881,0.9983380527742156
6.9,2.3,-1,1,0.002033942529351407,0.9979660574706486
7.0,2.3,-1,1,0.002478183339462703,0.9975218166605373
7.1,2.3,-1,1,0.003005685363291377,0.9969943146367086
7.2,2.3,-1,1,0.003628476509106804,0.9963715234908932
7.3,2.3,-1,1,0.004359577064519726,0.9956404229354803
7.4,2.3,-1,1,0.005212967349621067,0.9947870326503789
