Conc_AP_Lys_100_(mM),Conc_AP_Asp_100_(mM),Phase,predicted_Phase,probability_Phase_0,probability_Phase_1
2.1,0.2,-1,1,0.4871007838393595,0.5128992161606405
2.2,0.2,-1,1,0.4986399359395608,0.5013600640604392
2.3,0.2,-1,0,0.512210330476286,0.48778966952371405
2.4,0.2,-1,0,0.5276714101965041,0.4723285898034959
2.5,0.2,-1,0,0.544859528431374,0.455140471568626
2.6,0.2,-1,0,0.5635847549094848,0.4364152450905152
2.7,0.2,-1,0,0.5836294859189195,0.4163705140810805
2.8,0.2,-1,0,0.6047493675692124,0.3952506324307876
2.9,0.2,-1,0,0.6266768353395378,0.3733231646604622
3.0,0.2,-1,0,0.649127284876954,0.35087271512304596
3.1,0.2,-1,0,0.6718075474183252,0.32819245258167484
3.2,0.2,-1,0,0.6944260019338913,0.30557399806610874
3.3,0.2,-1,0,0.716703382833316,0.283296617166684
3.4,0.2,-1,0,0.7383832003918087,0.2616167996081913
3.5,0.2,-1,0,0.7592407205670497,0.24075927943295028
3.6,0.2,-1,0,0.7790896524880964,0.22091034751190364
3.7,0.2,-1,0,0.7977860249656032,0.20221397503439675
3.8,0.2,-1,0,0.8152291265985241,0.1847708734014759
3.9,0.2,-1,0,0.8313597562627137,0.16864024373728626
4.0,0.2,-1,0,0.8461563139840109,0.15384368601598908
4.1,0.2,-1,0,0.859629418172176,0.14037058182782403
4.2,0.2,-1,0,0.8718157606108434,0.12818423938915657
4.3,0.2,-1,0,0.8827718308353951,0.11722816916460488
4.4,0.2,-1,0,0.8925679975189951,0.10743200248100493
4.5,0.2,-1,0,0.9012832684774139,0.09871673152258609
4.6,0.2,-1,0,0.9090008961275089,0.0909991038724911
4.7,0.2,-1,0,0.9158048714475626,0.08419512855243738
4.8,0.2,-1,0,0.9217772632968035,0.07822273670319646
4.9,0.2,-1,0,0.9269963089647035,0.07300369103529647
5.0,0.2,-1,0,0.9315351384860833,0.06846486151391673
5.1,0.2,-1,0,0.9354610111538477,0.06453898884615228
5.2,0.2,-1,0,0.9388349500007962,0.0611650499992038
5.3,0.2,-1,0,0.9417116733193325,0.058288326680667524
5.4,0.2,-1,0,0.9441397376457417,0.05586026235425834
5.5,0.2,-1,0,0.9461618218651893,0.05383817813481073
5.6,0.2,-1,0,0.9478150960275116,0.05218490397248843
5.7,0.2,-1,0,0.9491316305021655,0.050868369497834465
5.8,0.2,-1,0,0.9501388110361404,0.049861188963859604
5.9,0.2,-1,0,0.9508597331856663,0.0491402668143337
6.0,0.2,-1,0,0.9513135554551582,0.048686444544841834
6.1,0.2,-1,0,0.9515157945966166,0.048484205403383385
6.2,0.2,-1,0,0.9514785489899396,0.048521451010060446
6.3,0.2,-1,0,0.9512106371055324,0.04878936289446756
6.4,0.2,-1,0,0.9507176378867825,0.04928236211321746
6.5,0.2,-1,0,0.9500018187482056,0.04999818125179445
6.6,0.2,-1,0,0.9490619348734981,0.0509380651265019
6.7,0.2,-1,0,0.9478928809098761,0.05210711909012389
6.8,0.2,-1,0,0.9464851733060868,0.053514826693913164
6.9,0.2,-1,0,0.944824238960905,0.05517576103909505
7.0,0.2,-1,0,0.9428894845352715,0.05711051546472845
7.1,0.2,-1,0,0.9406531223562524,0.059346877643747575
7.2,0.2,-1,0,0.9380787361914145,0.061921263808585536
7.3,0.2,-1,0,0.9351195880295791,0.06488041197042094
7.4,0.2,-1,0,0.9317167028633548,0.06828329713664516
7.5,0.2,-1,0,0.9277968334910156,0.0722031665089844
7.6,0.2,-1,0,0.9232705163669834,0.07672948363301657
7.7,0.2,-1,0,0.9180305987729298,0.0819694012270702
7.8,0.2,-1,0,0.9119518560860342,0.08804814391396576
7.9,0.2,-1,0,0.9048926090390523,0.09510739096094767
8.0,0.2,-1,0,0.8966995203638817,0.10330047963611833
8.1,0.2,-1,0,0.8872168316433999,0.11278316835660007
0.1,0.3,-1,0,0.7300427975011416,0.26995720249885835
0.2,0.3,-1,0,0.7011047579464389,0.2988952420535611
0.3,0.3,-1,0,0.6701269032336086,0.3298730967663914
0.4,0.3,-1,0,0.6377044142618615,0.36229558573813847
0.5,0.3,-1,0,0.6045767990989361,0.39542320090106386
0.6,0.3,-1,0,0.5715645461700092,0.4284354538299908
0.7,0.3,-1,0,0.5394879463867852,0.4605120536132148
0.8,0.3,-1,0,0.5090866681971349,0.4909133318028651
0.9,0.3,-1,1,0.48095888646175666,0.5190411135382433
1.0,0.3,-1,1,0.45553108971331824,0.5444689102866818
1.1,0.3,-1,1,0.43305880634353855,0.5669411936564615
1.2,0.3,-1,1,0.41365011565017085,0.5863498843498292
1.3,0.3,-1,1,0.3973007158589894,0.6026992841410106
1.4,0.3,-1,1,0.38393073963649726,0.6160692603635027
1.5,0.3,-1,1,0.3734170263569183,0.6265829736430817
1.6,0.3,-1,1,0.3656180717270274,0.6343819282729726
1.7,0.3,-1,1,0.3603913482302801,0.6396086517697199
1.8,0.3,-1,1,0.35760399406115084,0.6423960059388492
1.9,0.3,-1,1,0.357138305206945,0.642861694793055
2.0,0.3,-1,1,0.35889341043184686,0.6411065895681531
2.1,0.3,-1,1,0.36278424952399746,0.6372157504760025
2.2,0.3,-1,1,0.3687386825806698,0.6312613174193302
2.3,0.3,-1,1,0.3766933141321829,0.6233066858678171
2.4,0.3,-1,1,0.3865884485380775,0.6134115514619225
2.5,0.3,-1,1,0.39836250280379204,0.601637497196208
2.6,0.3,1,1,0.41194617786652543,0.5880538221334746
2.7,0.3,-1,1,0.427256711874918,0.572743288125082
2.8,0.3,0,1,0.44419258788765603,0.555807412112344
2.9,0.3,-1,1,0.4626291196911012,0.5373708803088988
3.0,0.3,-1,1,0.48241536726514056,0.5175846327348594
3.1,0.3,-1,0,0.5033728132492081,0.49662718675079187
3.2,0.3,-1,0,0.5252961449418478,0.47470385505815216
3.3,0.3,-1,0,0.5479563260789462,0.4520436739210538
3.4,0.3,-1,0,0.5711059186158991,0.4288940813841009
3.5,0.3,-1,0,0.594486354874391,0.40551364512560895
3.6,0.3,-1,0,0.6178366073045254,0.3821633926954746
3.7,0.3,-1,0,0.6409025052811899,0.35909749471881014
3.8,0.3,-1,0,0.6634458481016168,0.3365541518983832
3.9,0.3,-1,0,0.6852524849086308,0.3147475150913692
4.0,0.3,-1,0,0.7061386741242472,0.29386132587575275
4.1,0.3,0,0,0.7259552698422453,0.27404473015775466
4.2,0.3,-1,0,0.7445895643095923,0.25541043569040767
4.3,0.3,-1,0,0.7619648918628741,0.23803510813712592
4.4,0.3,-1,0,0.7780383246924885,0.22196167530751154
4.5,0.3,-1,0,0.7927969356801441,0.2072030643198559
4.6,0.3,-1,0,0.8062531597008729,0.19374684029912714
4.7,0.3,-1,0,0.8184397622220558,0.18156023777794417
4.8,0.3,-1,0,0.8294048447520481,0.17059515524795188
4.9,0.3,-1,0,0.8392072071857228,0.16079279281427716
5.0,0.3,-1,0,0.8479122715056064,0.15208772849439356
5.1,0.3,-1,0,0.8555886673510713,0.1444113326489287
5.2,0.3,-1,0,0.8623054976202411,0.1376945023797589
5.3,0.3,-1,0,0.8681302446091195,0.13186975539088053
5.4,0.3,-1,0,0.873127242323676,0.126872757676324
5.5,0.3,-1,0,0.8773566240644186,0.12264337593558139
5.6,0.3,-1,0,0.8808736508367474,0.1191263491632526
5.7,0.3,-1,0,0.8837283307287862,0.1162716692712138
5.8,0.3,-1,0,0.8859652482502725,0.11403475174972755
5.9,0.3,-1,0,0.8876235329864812,0.11237646701351878
6.0,0.3,-1,0,0.8887369070912428,0.11126309290875724
6.1,0.3,-1,0,0.8893337601816711,0.1106662398183289
6.2,0.3,-1,0,0.8894372076728132,0.1105627923271868
6.3,0.3,-1,0,0.8890650944657637,0.11093490553423635
6.4,0.3,-1,0,0.8882299103486275,0.11177008965137247
6.5,0.3,-1,0,0.8869385868541713,0.11306141314582874
6.6,0.3,-1,0,0.8851921482211083,0.11480785177889175
6.7,0.3,-1,0,0.8829851924519971,0.11701480754800286
6.8,0.3,-1,0,0.8803051835731139,0.11969481642688606
6.9,0.3,-1,0,0.8771315453146826,0.12286845468531737
7.0,0.3,-1,0,0.8734345628724896,0.12656543712751045
7.1,0.3,-1,0,0.8691741281955956,0.13082587180440441
7.2,0.3,-1,0,0.8642984126931879,0.13570158730681214
7.3,0.3,0,0,0.8587426289010409,0.14125737109895908
7.4,0.3,-1,0,0.8524281602585688,0.14757183974143118
7.5,0.3,-1,0,0.8452625036524068,0.15473749634759315
7.6,0.3,-1,0,0.8371406779009476,0.1628593220990524
7.7,0.3,-1,0,0.8279489672988802,0.17205103270111977
7.8,0.3,-1,0,0.8175720003259812,0.1824279996740188
7.9,0.3,-1,0,0.8059040403627478,0.19409595963725224
8.0,0.3,-1,0,0.7928647603362151,0.2071352396637849
8.1,0.3,0,0,0.7784185107434496,0.2215814892565504
0.1,0.4,-1,0,0.7209324120813108,0.27906758791868924
0.2,0.4,-1,0,0.6865288881533615,0.31347111184663845
0.3,0.4,-1,0,0.6493430173306365,0.3506569826693635
0.4,0.4,-1,0,0.6101521329326545,0.38984786706734553
0.5,0.4,-1,0,0.5699527662350192,0.4300472337649808
0.6,0.4,-1,0,0.5298590075193275,0.47014099248067254
0.7,0.4,-1,1,0.4909691977637287,0.5090308022362713
0.8,0.4,1,1,0.45423721869556744,0.5457627813044326
0.9,0.4,-1,1,0.4203830804631252,0.5796169195368748
1.0,0.4,-1,1,0.3898596255482687,0.6101403744517313
1.1,0.4,-1,1,0.3628703160744635,0.6371296839255365
1.2,0.4,-1,1,0.33941928747469774,0.6605807125253023
1.3,0.4,-1,1,0.3193726699051922,0.6806273300948078
1.4,0.4,-1,1,0.30251575502921924,0.6974842449707808
1.5,0.4,-1,1,0.2885982386891328,0.7114017613108672
1.6,0.4,-1,1,0.277365824776723,0.722634175223277
1.7,0.4,-1,1,0.26857987180829923,0.7314201281917008
1.8,0.4,-1,1,0.2620279859885386,0.7379720140114614
1.9,0.4,-1,1,0.25752841865926257,0.7424715813407374
2.0,0.4,-1,1,0.2549305513990703,0.7450694486009297
2.1,0.4,-1,1,0.2541130827040661,0.7458869172959339
2.2,0.4,-1,1,0.2549809579781481,0.7450190420218519
2.3,0.4,-1,1,0.25746166147780514,0.7425383385221949
2.4,0.4,-1,1,0.261501204141382,0.738498795858618
2.5,0.4,-1,1,0.2670599647749441,0.7329400352250559
2.6,0.4,-1,1,0.27410844407398827,0.7258915559260117
2.7,0.4,-1,1,0.2826229481458995,0.7173770518541005
2.8,0.4,1,1,0.29258121411669435,0.7074187858833056
2.9,0.4,-1,1,0.30395801371116704,0.696041986288833
3.0,0.4,1,1,0.3167208124659169,0.6832791875340831
3.1,0.4,-1,1,0.33082561447105263,0.6691743855289474
3.2,0.4,-1,1,0.34621317618893954,0.6537868238110605
3.3,0.4,-1,1,0.36280581789711164,0.6371941821028884
3.4,0.4,0,1,0.38050508665801885,0.6194949133419811
3.5,0.4,-1,1,0.3991905202457531,0.6008094797542469
3.6,0.4,-1,1,0.4187197198803574,0.5812802801196426
3.7,0.4,-1,1,0.43892985898416725,0.5610701410158327
3.8,0.4,-1,1,0.4596406406941185,0.5403593593058815
3.9,0.4,-1,1,0.4806585813111539,0.5193414186888461
4.0,0.4,-1,0,0.5017823591337129,0.49821764086628706
4.1,0.4,-1,0,0.5228088500203114,0.4771911499796886
4.2,0.4,-1,0,0.5435393927167951,0.4564606072832049
4.3,0.4,-1,0,0.5637858025703082,0.4362141974296918
4.4,0.4,-1,0,0.583375686380549,0.41662431361945096
4.5,0.4,-1,0,0.6021566979970032,0.3978433020029968
4.6,0.4,0,0,0.6199994988480739,0.3800005011519261
4.7,0.4,-1,0,0.6367993293117422,0.3632006706882578
4.8,0.4,-1,0,0.6524762339816448,0.3475237660183552
4.9,0.4,-1,0,0.6669740980318579,0.3330259019681421
5.0,0.4,-1,0,0.6802587309477417,0.3197412690522583
5.1,0.4,-1,0,0.6923152733934899,0.30768472660651014
5.2,0.4,-1,0,0.7031452054731631,0.29685479452683694
5.3,0.4,-1,0,0.7127632077137491,0.2872367922862509
5.4,0.4,-1,0,0.721194079979341,0.27880592002065896
5.5,0.4,-1,0,0.7284698685213584,0.2715301314786416
5.6,0.4,-1,0,0.734627296291535,0.265372703708465
5.7,0.4,-1,0,0.7397055426326347,0.26029445736736534
5.8,0.4,-1,0,0.7437443790772136,0.2562556209227864
5.9,0.4,-1,0,0.7467826393413475,0.2532173606586525
6.0,0.4,-1,0,0.7488569832560188,0.2511430167439812
6.1,0.4,0,0,0.7500009048744687,0.2499990951255313
6.2,0.4,-1,0,0.7502439326467538,0.24975606735324618
6.3,0.4,-1,0,0.7496109727288172,0.25038902727118284
6.4,0.4,-1,0,0.7481217540972125,0.2518782459027875
6.5,0.4,-1,0,0.7457903456510735,0.2542096543489265
6.6,0.4,-1,0,0.7426247311244651,0.25737526887553486
6.7,0.4,-1,0,0.7386264484260892,0.26137355157391085
6.8,0.4,-1,0,0.7337903278046269,0.26620967219537306
6.9,0.4,-1,0,0.7281044004286059,0.2718955995713941
7.0,0.4,-1,0,0.7215500983295442,0.2784499016704558
7.1,0.4,-1,0,0.7141029298013564,0.28589707019864363
7.2,0.4,-1,0,0.7057338897016621,0.29426611029833794
7.3,0.4,-1,0,0.6964119421258488,0.3035880578741512
7.4,0.4,-1,0,0.6861079697585524,0.31389203024144763
7.5,0.4,-1,0,0.6748005735495894,0.32519942645041056
7.6,0.4,-1,0,0.6624839557629798,0.3375160442370202
7.7,0.4,-1,0,0.6491777412722968,0.35082225872770323
7.8,0.4,-1,0,0.6349379260589103,0.3650620739410897
7.9,0.4,-1,0,0.6198672386192072,0.38013276138079277
8.0,0.4,-1,0,0.6041223180818065,0.3958776819181935
8.1,0.4,0,0,0.5879147413371868,0.4120852586628132
0.1,0.5,-1,0,0.7120219546373505,0.2879780453626495
0.2,0.5,-1,0,0.6719417222126367,0.3280582777873633
0.3,0.5,-1,0,0.6283126380809563,0.3716873619190437
0.4,0.5,-1,0,0.582179720663845,0.41782027933615495
0.5,0.5,-1,0,0.5349059227418991,0.4650940772581009
0.6,0.5,-1,1,0.4880045463427223,0.5119954536572777
0.7,0.5,-1,1,0.4429228622957595,0.5570771377042405
0.8,0.5,-1,1,0.4008462966799584,0.5991537033200416
0.9,0.5,-1,1,0.3625819010212865,0.6374180989787135
1.0,0.5,1,1,0.3285397209046437,0.6714602790953563
1.1,0.5,1,1,0.2987908324098498,0.7012091675901502
1.2,0.5,-1,1,0.2731627576212645,0.7268372423787355
1.3,0.5,-1,1,0.2513372182835951,0.7486627817164049
1.4,0.5,-1,1,0.23292988294809902,0.767070117051901
1.5,0.5,-1,1,0.21754579544176522,0.7824542045582348
1.6,0.5,1,1,0.20481274932978977,0.7951872506702102
1.7,0.5,-1,1,0.1943981930745622,0.8056018069254378
1.8,0.5,-1,1,0.18601536124515405,0.813984638754846
1.9,0.5,-1,1,0.1794231113395881,0.8205768886604119
2.0,0.5,-1,1,0.17442251728596148,0.8255774827140385
2.1,0.5,-1,1,0.17085209447225225,0.8291479055277478
2.2,0.5,-1,1,0.16858270663283292,0.8314172933671671
2.3,0.5,-1,1,0.16751268145810627,0.8324873185418937
2.4,0.5,-1,1,0.16756335315062643,0.8324366468493736
2.5,0.5,-1,1,0.1686750801773087,0.8313249198226913
2.6,0.5,-1,1,0.170803700545207,0.829196299454793
2.7,0.5,-1,1,0.17391734959471705,0.826082650405283
2.8,0.5,-1,1,0.17799355539989392,0.8220064446001061
2.9,0.5,-1,1,0.18301653212938618,0.8169834678706138
3.0,0.5,-1,1,0.18897460564903668,0.8110253943509633
3.1,0.5,-1,1,0.1958577246191453,0.8041422753808547
3.2,0.5,-1,1,0.2036550326613451,0.7963449673386549
3.3,0.5,-1,1,0.21235250144150086,0.7876474985584991
3.4,0.5,-1,1,0.2219306496824629,0.7780693503175371
3.5,0.5,-1,1,0.2323623975812552,0.7676376024187448
3.6,0.5,-1,1,0.24361112795821782,0.7563888720417822
3.7,0.5,-1,1,0.2556290422592724,0.7443709577407276
3.8,0.5,-1,1,0.26835590879676374,0.7316440912032363
3.9,0.5,-1,1,0.281718299843817,0.718281700156183
4.0,0.5,-1,1,0.29562940182506736,0.7043705981749326
4.1,0.5,-1,1,0.30998945829463764,0.6900105417053624
4.2,0.5,-1,1,0.3246868696999172,0.6753131303000828
4.3,0.5,-1,1,0.33959992995141874,0.6604000700485813
4.4,0.5,-1,1,0.3545991318602546,0.6454008681397454
4.5,0.5,1,1,0.3695499271242113,0.6304500728757887
4.6,0.5,-1,1,0.3843157875785437,0.6156842124214563
4.7,0.5,-1,1,0.3987613881669745,0.6012386118330255
4.8,0.5,-1,1,0.4127557222963105,0.5872442777036895
4.9,0.5,-1,1,0.4261749684879419,0.5738250315120581
5.0,0.5,-1,1,0.4389049525049131,0.5610950474950869
5.1,0.5,-1,1,0.45084308803951956,0.5491569119604804
5.2,0.5,-1,1,0.461899726386406,0.538100273613594
5.3,0.5,-1,1,0.4719988952699836,0.5280011047300164
5.4,0.5,-1,1,0.48107845329360543,0.5189215467063946
5.5,0.5,-1,1,0.48908972467045686,0.5109102753295431
5.6,0.5,0,1,0.4959967060665518,0.5040032939334482
5.7,0.5,-1,0,0.5017749526338919,0.49822504736610806
5.8,0.5,-1,0,0.5064102545665357,0.49358974543346434
5.9,0.5,-1,0,0.5098972110233326,0.49010278897666737
6.0,0.5,-1,0,0.5122377980574697,0.4877622019425303
6.1,0.5,1,0,0.5134400144093902,0.48655998559060976
6.2,0.5,-1,0,0.5135166765202186,0.4864833234797814
6.3,0.5,-1,0,0.5124844240800819,0.4875155759199181
6.4,0.5,-1,0,0.5103629913113039,0.4896370086886961
6.5,0.5,-1,0,0.5071747975546028,0.4928252024453972
6.6,0.5,-1,0,0.5029449132709809,0.4970550867290191
6.7,0.5,-1,1,0.49770146287984396,0.502298537120156
6.8,0.5,-1,1,0.49147653109764455,0.5085234689023554
6.9,0.5,-1,1,0.4843076398175441,0.5156923601824559
7.0,0.5,-1,1,0.4762398505786152,0.5237601494213848
7.1,0.5,-1,1,0.4673285126314397,0.5326714873685603
7.2,0.5,-1,1,0.4576426048720492,0.5423573951279508
7.3,0.5,-1,1,0.4472684974182357,0.5527315025817643
7.4,0.5,-1,1,0.4363137769668697,0.5636862230331303
7.5,0.5,-1,1,0.42491054831830866,0.5750894516816913
7.6,0.5,-1,1,0.4132173845729312,0.5867826154270688
7.7,0.5,-1,1,0.40141893843710363,0.5985810615628964
7.8,0.5,-1,1,0.3897222747410467,0.6102777252589533
7.9,0.5,-1,1,0.37834936371183403,0.621650636288166
8.0,0.5,-1,1,0.3675259191601583,0.6324740808398417
8.1,0.5,1,1,0.3574677279575553,0.6425322720424447
0.1,0.6,-1,0,0.7035187259201621,0.29648127407983793
0.2,0.6,-1,0,0.6576304655112608,0.3423695344887392
0.3,0.6,-1,0,0.6074367610973752,0.3925632389026248
0.4,0.6,-1,0,0.554358552816268,0.445641447183732
0.5,0.6,-1,0,0.5002521704811891,0.49974782951881097
0.6,0.6,-1,1,0.44713341483173963,0.5528665851682604
0.7,0.6,-1,1,0.3968394077096775,0.6031605922903225
0.8,0.6,-1,1,0.3507532580675843,0.6492467419324157
0.9,0.6,-1,1,0.3096789953297048,0.6903210046702952
1.0,0.6,-1,1,0.27387274682644147,0.7261272531735585
1.1,0.6,-1,1,0.2431733132208933,0.7568266867791067
1.2,0.6,-1,1,0.21716114498678962,0.7828388550132104
1.3,0.6,-1,1,0.19529616833096952,0.8047038316690305
1.4,0.6,-1,1,0.17701463275557217,0.8229853672444278
1.5,0.6,-1,1,0.16178604939648267,0.8382139506035173
1.6,0.6,-1,1,0.14914025556333854,0.8508597444366615
1.7,0.6,-1,1,0.13867560251276245,0.8613243974872375
1.8,0.6,-1,1,0.13005682794926088,0.8699431720507391
1.9,0.6,-1,1,0.12300819357972159,0.8769918064202784
2.0,0.6,1,1,0.11730509405788325,0.8826949059421167
2.1,0.6,-1,1,0.1127657767386836,0.8872342232613164
2.2,0.6,-1,1,0.10924389164654258,0.8907561083534574
2.3,0.6,-1,1,0.1066220981800825,0.8933779018199175
2.4,0.6,-1,1,0.10480671453433388,0.8951932854656661
2.5,0.6,-1,1,0.10372329324525253,0.8962767067547475
2.6,0.6,-1,1,0.10331297427649133,0.8966870257235087
2.7,0.6,-1,1,0.10352946845580391,0.8964705315441961
2.8,0.6,-1,1,0.10433653967174905,0.895663460328251
2.9,0.6,-1,1,0.10570587437985068,0.8942941256201493
3.0,0.6,-1,1,0.10761524736960837,0.8923847526303916
3.1,0.6,-1,1,0.11004691157927482,0.8899530884207252
3.2,0.6,-1,1,0.11298615651628552,0.8870138434837145
3.3,0.6,-1,1,0.11641999456696794,0.8835800054330321
3.4,0.6,-1,1,0.12033594738988995,0.87966405261011
3.5,0.6,-1,1,0.12472091587426348,0.8752790841257365
3.6,0.6,-1,1,0.12956012704830755,0.8704398729516925
3.7,0.6,-1,1,0.1348361599037844,0.8651638400962156
3.8,0.6,-1,1,0.14052805936489676,0.8594719406351032
3.9,0.6,-1,1,0.14661055358453723,0.8533894464154628
4.0,0.6,-1,1,0.15305339415988328,0.8469466058401167
4.1,0.6,-1,1,0.15982084169513655,0.8401791583048634
4.2,0.6,-1,1,0.16687132008871686,0.8331286799112831
4.3,0.6,-1,1,0.1741572618562941,0.8258427381437059
4.4,0.6,-1,1,0.1816251635403887,0.8183748364596113
4.5,0.6,-1,1,0.18921586467820362,0.8107841353217964
