Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase
1.0,0.5,1
1.5,6.9,0
5.2,1.0,0
0.8,3.1,0
1.1,4.9,0
3.5,0.8,0
2.3,0.6,0
0.6,1.6,0
