9.998034659170116356e-01 1.965340829883643892e-04
9.997686460168324629e-01 2.313539831675370806e-04
9.997262652755125600e-01 2.737347244874399621e-04
9.996746137584295866e-01 3.253862415704134037e-04
9.996115726903553877e-01 3.884273096446122508e-04
9.995345112155291645e-01 4.654887844708355260e-04
9.994401550331986073e-01 5.598449668013927294e-04
9.993244189668075705e-01 6.755810331924294587e-04
9.991821934036124730e-01 8.178065963875269517e-04
9.990070720866697229e-01 9.929279133302770788e-04
9.987910059402338447e-01 1.208994059766155260e-03
9.985238647041114746e-01 1.476135295888525434e-03
9.981928854800798945e-01 1.807114519920105522e-03
9.977819855689631368e-01 2.218014431036863243e-03
9.972709172983513781e-01 2.729082701648621878e-03
9.966342466658488775e-01 3.365753334151122544e-03
9.958401479802887479e-01 4.159852019711252069e-03
7.094180883495937451e-01 2.905819116504062549e-01
6.936662026807312031e-01 3.063337973192687969e-01
6.800229464798235313e-01 3.199770535201764687e-01
6.692751497240010394e-01 3.307248502759989606e-01
6.621298502282115805e-01 3.378701497717884195e-01
6.591632815702155312e-01 3.408367184297844688e-01
6.607834456698356007e-01 3.392165543301643993e-01
6.672052689992256092e-01 3.327947310007743908e-01
6.784342835777010805e-01 3.215657164222989195e-01
6.942551360713196118e-01 3.057448639286803882e-01
7.142247670541337357e-01 2.857752329458662643e-01
7.376750592129610595e-01 2.623249407870389405e-01
7.637335396543107890e-01 2.362664603456892110e-01
7.913707226672386241e-01 2.086292773327613759e-01
8.194772906463185791e-01 1.805227093536814209e-01
8.469642637828656007e-01 1.530357362171343993e-01
8.728684985071595293e-01 1.271315014928404707e-01
8.964402053054527642e-01 1.035597946945472358e-01
9.171930409150945707e-01 8.280695908490542934e-02
9.349096141218069533e-01 6.509038587819304666e-02
9.496092230747308349e-01 5.039077692526916508e-02
9.614928598668939230e-01 3.850714013310607697e-02
9.708806162886958191e-01 2.911938371130418091e-02
9.781521440936558065e-01 2.184785590634419350e-02
9.836965226515985705e-01 1.630347734840142948e-02
9.878753332296810186e-01 1.212466677031898143e-02
9.910006371949293680e-01 8.999362805070632021e-03
9.933268761441240713e-01 6.673123855875928712e-03
9.950531700771989563e-01 4.946829922801043722e-03
9.963313606663177779e-01 3.668639333682222059e-03
9.972757439722954587e-01 2.724256027704541339e-03
9.979719943873988086e-01 2.028005612601191388e-03
9.984843097948896684e-01 1.515690205110331590e-03
9.988607718330513308e-01 1.139228166948669241e-03
9.991372972438057332e-01 8.627027561942668399e-04
9.993405837622049148e-01 6.594162377950851806e-04
9.994903507443950730e-01 5.096492556049270206e-04
9.996010668351118511e-01 3.989331648881488945e-04
9.996832849141128463e-01 3.167150858871536911e-04
9.997446659313027340e-01 2.553340686972660478e-04
9.997907542204984566e-01 2.092457795015434385e-04
9.998255563183420236e-01 1.744436816579764127e-04
9.998519673054033774e-01 1.480326945966226049e-04
9.998720812604915409e-01 1.279187395084591117e-04
9.998874152759071876e-01 1.125847240928123938e-04
9.998990700050853775e-01 1.009299949146225117e-04
9.999078441563824526e-01 9.215584361754736165e-05
9.999143158496508477e-01 8.568415034915233264e-05
9.999189002230650658e-01 8.109977693493419793e-05
9.999218900444475366e-01 7.810995555246336153e-05
9.999234841103543658e-01 7.651588964563416084e-05
9.999238067950955156e-01 7.619320490448444616e-05
9.999229210997100381e-01 7.707890028996189358e-05
9.999208367885330517e-01 7.916321146694826894e-05
9.999175147179357737e-01 8.248528206422633957e-05
9.999128680143485326e-01 8.713198565146740293e-05
9.999067605350546728e-01 9.323946494532719953e-05
9.998990027680747517e-01 1.009972319252483430e-04
9.998893451730737070e-01 1.106548269262930262e-04
9.998774687760487723e-01 1.225312239512277301e-04
9.998629726784429295e-01 1.370273215570705361e-04
9.998453579382839962e-01 1.546420617160038091e-04
9.998240070749488950e-01 1.759929250511049759e-04
9.997981581761905545e-01 2.018418238094454864e-04
9.997668722255639295e-01 2.331277744360704673e-04
9.997289918319438584e-01 2.710081680561415851e-04
9.996830889342618320e-01 3.169110657381679630e-04
9.996273982756065379e-01 3.726017243934620637e-04
9.995597324166283215e-01 4.402675833716784837e-04
9.994773727415804387e-01 5.226272584195612581e-04
9.993769291791068099e-01 6.230708208931901027e-04
9.992541592275756557e-01 7.458407724243443226e-04
9.991037341708306485e-01 8.962658291693514911e-04
9.989189371410702734e-01 1.081062858929726644e-03
9.986912739049103038e-01 1.308726095089696173e-03
9.984099731701689961e-01 1.590026829831003852e-03
9.980613491790109038e-01 1.938650820989096246e-03
9.976279963374281579e-01 2.372003662571842142e-03
9.970877850977331036e-01 2.912214902266896388e-03
9.964126326351561147e-01 3.587367364843885298e-03
9.955670347405884968e-01 4.432965259411503212e-03
7.265772340651892591e-01 2.734227659348107409e-01
7.035946175999470142e-01 2.964053824000529858e-01
6.815517878729906442e-01 3.184482121270093558e-01
6.614453755968838777e-01 3.385546244031161223e-01
6.442424900327523574e-01 3.557575099672476426e-01
6.308013772915614936e-01 3.691986227084385064e-01
6.218150234785184693e-01 3.781849765214815307e-01
6.177828361649346789e-01 3.822171638350653211e-01
6.190050787819529887e-01 3.809949212180470113e-01
6.255884288775348523e-01 3.744115711224651477e-01
6.374509740432756644e-01 3.625490259567243356e-01
6.543199015132472596e-01 3.456800984867527404e-01
6.757223993892580438e-01 3.242776006107419562e-01
7.009773802161589629e-01 2.990226197838410371e-01
7.292005108992611895e-01 2.707994891007388105e-01
7.593357133412155235e-01 2.406642866587844765e-01
7.902211432190142659e-01 2.097788567809857341e-01
8.206866896387055021e-01 1.793133103612944979e-01
8.496665645207031048e-01 1.503334354792968952e-01
8.763010268044126860e-01 1.236989731955873140e-01
9.000020514469042610e-01 9.999794855309573904e-02
9.204699571292849214e-01 7.953004287071507861e-02
9.376652940895837673e-01 6.233470591041623265e-02
9.517527922254203077e-01 4.824720777457969234e-02
9.630362007077337694e-01 3.696379929226623062e-02
9.718968932639882041e-01 2.810310673601179587e-02
9.787420552514731753e-01 2.125794474852682470e-02
9.839645476783971390e-01 1.603545232160286105e-02
9.879155718173251444e-01 1.208442818267485563e-02
9.908903877982311315e-01 9.109612201768868545e-03
9.931254972345868737e-01 6.874502765413126326e-03
9.948038530327494300e-01 5.196146967250570015e-03
9.960640307796211346e-01 3.935969220378865430e-03
9.970100479548591466e-01 2.989952045140853443e-03
9.977199264640148613e-01 2.280073535985138733e-03
9.982523659008393224e-01 1.747634099160677579e-03
9.986516558018365686e-01 1.348344198163431429e-03
9.989512346801348031e-01 1.048765319865196943e-03
9.991762998578224142e-01 8.237001421775858034e-04
9.993457666390668237e-01 6.542333609331763000e-04
9.994737690527699669e-01 5.262309472300330526e-04
9.995708208379028292e-01 4.291791620971707744e-04
9.996447132155026338e-01 3.552867844973661704e-04
9.997012041288826367e-01 2.987958711173632764e-04
9.997445418907773274e-01 2.554581092226726469e-04
9.997778586493950570e-01 2.221413506049429998e-04
9.998034630521033250e-01 1.965369478966749739e-04
9.998230560264573796e-01 1.769439735426203697e-04
9.998378887435137585e-01 1.621112564862414729e-04
9.998488775436271681e-01 1.511224563728319481e-04
9.998566870689273856e-01 1.433129310726144467e-04
9.998617899773307727e-01 1.382100226692273282e-04
9.998645094086668905e-01 1.354905913331094780e-04
9.998650486598990028e-01 1.349513401009971858e-04
9.998635112604006281e-01 1.364887395993719110e-04
9.998599136929442466e-01 1.400863070557534229e-04
9.998541922868753318e-01 1.458077131246682256e-04
9.998462052886907259e-01 1.537947113092741347e-04
9.998357306942580180e-01 1.642693057419819525e-04
9.998224600915364135e-01 1.775399084635864710e-04
9.998059884638905714e-01 1.940115361094285618e-04
9.997857996335142161e-01 2.142003664857838885e-04
9.997612466981991020e-01 2.387533018008980434e-04
9.997315264899953036e-01 2.684735100046964362e-04
9.996956466355868542e-01 3.043533644131457550e-04
9.996523832486445826e-01 3.476167513554173638e-04
9.996002265716015245e-01 3.997734283984755166e-04
9.995373109226193264e-01 4.626890773806735524e-04
9.994613240693297485e-01 5.386759306702515460e-04
9.993693894972466296e-01 6.306105027533703833e-04
9.992579129200294119e-01 7.420870799705880927e-04
9.991223816369938504e-01 8.776183630061495933e-04
9.989571018570586602e-01 1.042898142941339756e-03
9.987548548407403359e-01 1.245145159259664069e-03
9.985064475729359401e-01 1.493552427064059884e-03
9.982001279385031012e-01 1.799872061496898823e-03
9.978208284778702364e-01 2.179171522129763616e-03
9.973491979303616972e-01 2.650802069638302783e-03
9.967603780664830992e-01 3.239621933516900754e-03
9.960224882620423159e-01 3.977511737957684090e-03
9.950947973526353962e-01 4.905202647364603763e-03
7.458686111831411836e-01 2.541313888168588164e-01
7.159064469460645341e-01 2.840935530539354659e-01
6.853527157553571669e-01 3.146472842446428331e-01
6.554203978768669003e-01 3.445796021231330997e-01
6.273826238409014877e-01 3.726173761590985123e-01
6.024359373294032594e-01 3.975640626705967406e-01
5.815896977584884553e-01 4.184103022415115447e-01
5.656070083857827058e-01 4.343929916142172942e-01
5.549999618271357349e-01 4.450000381728642651e-01
5.500622878943488558e-01 4.499377121056511442e-01
5.509148909750365419e-01 4.490851090249634581e-01
5.575434370483094426e-01 4.424565629516905574e-01
5.698160162372687410e-01 4.301839837627312590e-01
5.874779228745410364e-01 4.125220771254589636e-01
6.101279250960089939e-01 3.898720749039910061e-01
6.371862172102567001e-01 3.628137827897432999e-01
6.678687735756057009e-01 3.321312264243942991e-01
7.011850540281443500e-01 2.988149459718556500e-01
7.359737441676656999e-01 2.640262558323343001e-01
7.709824537984104609e-01 2.290175462015895391e-01
8.049826534917201570e-01 1.950173465082798430e-01
8.368955997913190004e-01 1.631044002086809996e-01
8.658967766421028500e-01 1.341032233578971500e-01
8.914718304175721642e-01 1.085281695824278358e-01
9.134148559675168144e-01 8.658514403248318558e-02
9.317805218389594302e-01 6.821947816104056983e-02
9.468133747077445150e-01 5.318662529225548496e-02
9.588761897394988409e-01 4.112381026050115906e-02
9.683894648895829960e-01 3.161053511041700403e-02
9.757848365472909791e-01 2.421516345270902093e-02
9.814711309466019884e-01 1.852886905339801160e-02
9.858117958031016315e-01 1.418820419689836854e-02
9.891130929287328399e-01 1.088690707126716006e-02
9.916218487694550277e-01 8.378151230544972350e-03
9.935302858789327729e-01 6.469714121067227097e-03
9.949847267880613799e-01 5.015273211938620079e-03
9.960952764654393832e-01 3.904723534560616827e-03
9.969445956778599793e-01 3.055404322140020668e-03
9.975949569663953298e-01 2.405043033604670200e-03
9.980935326543658448e-01 1.906467345634155208e-03
9.984762258228556675e-01 1.523774177144332498e-03
9.987704325623099066e-01 1.229567437690093357e-03
9.989970632066160761e-01 1.002936793383923941e-03
9.991720547411659936e-01 8.279452588340063812e-04
9.993075249574303598e-01 6.924750425696402090e-04
9.994126636382816287e-01 5.873363617183713359e-04
9.994944230962801157e-01 5.055769037198842852e-04
9.995580518572069195e-01 4.419481427930804784e-04
9.996075046135501907e-01 3.924953864498093026e-04
9.996457547650834385e-01 3.542452349165614578e-04
9.996750308228001813e-01 3.249691771998186596e-04
9.996969938526945043e-01 3.030061473054956878e-04
9.997128696224990563e-01 2.871303775009437231e-04
9.997235461735272111e-01 2.764538264727889327e-04
9.997296450444537186e-01 2.703549555462814169e-04
9.997315724054942621e-01 2.684275945057379431e-04
9.997295547194653409e-01 2.704452805346591049e-04
9.997236623269145639e-01 2.763376730854361085e-04
9.997138233164832855e-01 2.861766835167145473e-04
9.996998292863281677e-01 3.001707136718323454e-04
9.996813339284926769e-01 3.186660715073230676e-04
9.996578448067339195e-01 3.421551932660804596e-04
9.996287081821719767e-01 3.712918178280233406e-04
9.995930861643955723e-01 4.069138356044277316e-04
9.995499248816486215e-01 4.500751183513784781e-04
9.994979115988371632e-01 5.020884011628368171e-04
9.994354177816830997e-01 5.645822183169002528e-04
9.993604239080013940e-01 6.395760919986059889e-04
9.992704202271625036e-01 7.295797728374964208e-04
9.991622755950402279e-01 8.377244049597720732e-04
9.990320637850800267e-01 9.679362149199732812e-04
9.988748331116994450e-01 1.125166888300555001e-03
9.986843006205390338e-01 1.315699379460966156e-03
9.984524463362731694e-01 1.547553663726830564e-03
9.981689760002154799e-01 1.831023999784520129e-03
9.978206126000941367e-01 2.179387399905863276e-03
9.973901683714530009e-01 2.609831628546999127e-03
9.968553415402539031e-01 3.144658459746096923e-03
9.961871788934786309e-01 3.812821106521369074e-03
9.953481519725073667e-01 4.651848027492633264e-03
9.942898198419243272e-01 5.710180158075672807e-03
7.668783428879351050e-01 2.331216571120648950e-01
7.305077242737070264e-01 2.694922757262929736e-01
6.916228237167274528e-01 3.083771762832725472e-01
6.516505965677765744e-01 3.483494034322234256e-01
6.122531996746545246e-01 3.877468003253454754e-01
5.750989446598566701e-01 4.249010553401433299e-01
5.416396149368267743e-01 4.583603850631732257e-01
5.129670460003765697e-01 4.870329539996234303e-01
4.897788267306957266e-01 5.102211732693042734e-01
4.724329322237963424e-01 5.275670677762036576e-01
4.610460197905581481e-01 5.389539802094418519e-01
4.555934817970381800e-01 5.444065182029618200e-01
4.559861062665646614e-01 5.440138937334353386e-01
4.621141057550914866e-01 5.378858942449085134e-01
4.738587838242338535e-01 5.261412161757661465e-01
4.910761175614695162e-01 5.089238824385304838e-01
5.135580765976754947e-01 4.864419234023245053e-01
5.409791778178600907e-01 4.590208221821399093e-01
5.728388576788745468e-01 4.271611423211254532e-01
6.084143730562061592e-01 3.915856269437938408e-01
6.467420485070078939e-01 3.532579514929921061e-01
6.866434567305077508e-01 3.133565432694922492e-01
7.268045832039433662e-01 2.731954167960566338e-01
7.659001969225869288e-01 2.340998030774130712e-01
8.027375941860555031e-01 1.972624058139444969e-01
8.363826927119362153e-01 1.636173072880637847e-01
8.662350141371462087e-01 1.337649858628537913e-01
8.920365983253759623e-01 1.079634016746240377e-01
9.138239766983815571e-01 8.617602330161844293e-02
9.318489479977642986e-01 6.815105200223570137e-02
9.464957338194608383e-01 5.350426618053916172e-02
9.582121217468966279e-01 4.178787825310337212e-02
9.674596232025578502e-01 3.254037679744214984e-02
9.746799142392319482e-01 2.532008576076805184e-02
9.802732308336317146e-01 1.972676916636828537e-02
9.845859134215970698e-01 1.541408657840293017e-02
9.879056753194390694e-01 1.209432468056093057e-02
9.904632724538942057e-01 9.536727546105794318e-03
9.924386851058670800e-01 7.561314894132920017e-03
9.939695978905547236e-01 6.030402109445276437e-03
9.951602338855991547e-01 4.839766114400845254e-03
9.960892683966449113e-01 3.910731603355088737e-03
9.968162604864119203e-01 3.183739513588079717e-03
9.973865596409723366e-01 2.613440359027663362e-03
9.978349152188457083e-01 2.165084781154291704e-03
9.981880945819057160e-01 1.811905418094283959e-03
9.984667885275939625e-01 1.533211472406037501e-03
9.986870177800710735e-01 1.312982219928926497e-03
9.988611898116914745e-01 1.138810188308525539e-03
9.989989054815850977e-01 1.001094518414902268e-03
9.991075813003362782e-01 8.924186996637217817e-04
9.991929318855454767e-01 8.070681144545233110e-04
9.992593441930921472e-01 7.406558069078528206e-04
9.993101669296038381e-01 6.898330703961619292e-04
9.993479331682237898e-01 6.520668317762101651e-04
9.993745302828074273e-01 6.254697171925727162e-04
9.993913283529991531e-01 6.086716470008468605e-04
9.993992757505338886e-01 6.007242494661113597e-04
9.993989686691975294e-01 6.010313308024706203e-04
9.993906996875239201e-01 6.093003124760798528e-04
9.993744890624611799e-01 6.255109375388201443e-04
9.993501012496608382e-01 6.498987503391617793e-04
9.993170480565822800e-01 6.829519434177200310e-04
9.992745788204047130e-01 7.254211795952869579e-04
9.992216569374932078e-01 7.783430625067921937e-04
9.991569209298631904e-01 8.430790701368096052e-04
9.990786268659803682e-01 9.213731340196318342e-04
9.989845672874935190e-01 1.015432712506481039e-03
9.988719596619830554e-01 1.128040338016944588e-03
9.987372946063715062e-01 1.262705393628493766e-03
9.985761304894822388e-01 1.423869510517761228e-03
9.983828162650070226e-01 1.617183734992977406e-03
9.981501181428029668e-01 1.849881857197033241e-03
9.978687177507481465e-01 2.131282249251853500e-03
9.975265395063388496e-01 2.473460493661150394e-03
9.971078532204273870e-01 2.892146779572613013e-03
9.965920853937859647e-01 3.407914606214035302e-03
9.959522617184575211e-01 4.047738281542478944e-03
9.951529990428298333e-01 4.847000957170166657e-03
9.941479767198870832e-01 5.852023280112916837e-03
9.928768597767430037e-01 7.123140223256996251e-03
7.890708313731238377e-01 2.109291686268761623e-01
7.471838009616931231e-01 2.528161990383068769e-01
7.004645467847581131e-01 2.995354532152418869e-01
6.505185670702076095e-01 3.494814329297923905e-01
5.995054619771735815e-01 4.004945380228264185e-01
5.497845851093217107e-01 4.502154148906782893e-01
5.034930916494975150e-01 4.965069083505024850e-01
4.622294002707860727e-01 5.377705997292139273e-01
4.269413189325632629e-01 5.730586810674367371e-01
3.979994258324381917e-01 6.020005741675618083e-01
3.753678761704009048e-01 6.246321238295990952e-01
3.587871533070483565e-01 6.412128466929516435e-01
3.479203460395865477e-01 6.520796539604134523e-01
3.424495863204128909e-01 6.575504136795871091e-01
3.421284056516356031e-01 6.578715943483643969e-01
3.468012071211319380e-01 6.531987928788680620e-01
3.563993751965313095e-01 6.436006248034686905e-01
3.709197795396050878e-01 6.290802204603949122e-01
3.903882105824436621e-01 6.096117894175563379e-01
4.148087862908198531e-01 5.851912137091801469e-01
4.441011422293712485e-01 5.558988577706287515e-01
4.780304463013322902e-01 5.219695536986677098e-01
5.161405032341583876e-01 4.838594967658416124e-01
5.577058012705009560e-01 4.422941987294990440e-01
6.017212966561658050e-01 3.982787033438341950e-01
6.469454382679487026e-01 3.530545617320512974e-01
6.920003203900932931e-01 3.079996796099067069e-01
7.355148862911846663e-01 2.644851137088153337e-01
7.762797134496395302e-01 2.237202865503604698e-01
8.133742710647311469e-01 1.866257289352688531e-01
8.462353591746705206e-01 1.537646408253294794e-01
8.746561453306185285e-01 1.253438546693814715e-01
8.987285717369104532e-01 1.012714282630895468e-01
9.187564867369246713e-01 8.124351326307532872e-02
9.351674580136659642e-01 6.483254198633403576e-02
9.484412486615383386e-01 5.155875133846166136e-02
9.590604154133188786e-01 4.093958458668112144e-02
9.674799658716892736e-01 3.252003412831072637e-02
9.741102805539867404e-01 2.588971944601325959e-02
9.793085722292289574e-01 2.069142777077104256e-02
9.833761527586375450e-01 1.662384724136245495e-02
9.865600365857289944e-01 1.343996341427100560e-02
9.890577379009073411e-01 1.094226209909265890e-02
9.910240383800328345e-01 8.975961619967165461e-03
9.925784964418653544e-01 7.421503558134645573e-03
9.938126943417273651e-01 6.187305658272634901e-03
9.947965905632827344e-01 5.203409436717265635e-03
9.955837142143764140e-01 4.416285785623585980e-03
9.962152086034166132e-01 3.784791396583386813e-03
9.967228794132552139e-01 3.277120586744786124e-03
9.971314530166637269e-01 2.868546983336273115e-03
9.974602412682997965e-01 2.539758731700203498e-03
9.977243739601817651e-01 2.275626039818234858e-03
9.979357201663106025e-01 2.064279833689397492e-03
9.981035850715898050e-01 1.896414928410194989e-03
9.982352425631688675e-01 1.764757436831132509e-03
9.983363453334277438e-01 1.663654666572256247e-03
9.984112417115511562e-01 1.588758288448843814e-03
9.984632200498708698e-01 1.536779950129130157e-03
9.984946957860074690e-01 1.505304213992531004e-03
9.985073522684615455e-01 1.492647731538454536e-03
9.985022434196935137e-01 1.497756580306486285e-03
9.984798638685106198e-01 1.520136131489380205e-03
9.984401900612738245e-01 1.559809938726175460e-03
9.983826939007940382e-01 1.617306099205961800e-03
9.983063284232684964e-01 1.693671576731503592e-03
9.982094828442313883e-01 1.790517155768611701e-03
9.980899017521096539e-01 1.910098247890346101e-03
9.979445601334191451e-01 2.055439866580854869e-03
9.977694819662019654e-01 2.230518033798034594e-03
9.975594850286597648e-01 2.440514971340235206e-03
9.973078278529783347e-01 2.692172147021665296e-03
9.970057259474742750e-01 2.994274052525724983e-03
9.966416929815977710e-01 3.358307018402229005e-03
9.962006482310243882e-01 3.799351768975611776e-03
9.956627144989624867e-01 4.337285501037513313e-03
9.950016125009142343e-01 4.998387499085765739e-03
9.941825427281401062e-01 5.817457271859893808e-03
9.931594433046484482e-01 6.840556695351551753e-03
9.918715393957882043e-01 8.128460604211795726e-03
9.902391837621280501e-01 9.760816237871949852e-03
8.118326184882107555e-01 1.881673815117892445e-01
7.656071969170170632e-01 2.343928030829829368e-01
7.118729077301395591e-01 2.881270922698604409e-01
6.523133146625355039e-01 3.476866853374644961e-01
5.896887585375054641e-01 4.103112414624945359e-01
5.273402624238130443e-01 4.726597375761869557e-01
4.684424880452127127e-01 5.315575119547872873e-01
4.153715824916446309e-01 5.846284175083553691e-01
3.694454792513113262e-01 6.305545207486886738e-01
3.310296272242112536e-01 6.689703727757887464e-01
2.998334837245693052e-01 7.001665162754306948e-01
2.752236062158317509e-01 7.247763937841682491e-01
2.564616883989287999e-01 7.435383116010712001e-01
2.428504398188238156e-01 7.571495601811761844e-01
2.338067095006408636e-01 7.661932904993591364e-01
2.288886039104340853e-01 7.711113960895659147e-01
2.277978264834814581e-01 7.722021735165185419e-01
2.303704219121414098e-01 7.696295780878585902e-01
2.365625537213986718e-01 7.634374462786013282e-01
2.464335144189817584e-01 7.535664855810182416e-01
2.601253884396896865e-01 7.398746115603103135e-01
2.778371384783326903e-01 7.221628615216673097e-01
2.997901568083420898e-01 7.002098431916579102e-01
3.261826630025552731e-01 6.738173369974447269e-01
3.571321243028933168e-01 6.428678756971066832e-01
3.926084621052723378e-01 6.073915378947276622e-01
4.323660159967346317e-01 5.676339840032653683e-01
4.758878858056547756e-01 5.241121141943452244e-01
5.223599926790001291e-01 4.776400073209998709e-01
5.706910247396876912e-01 4.293089752603123088e-01
6.195863293804961813e-01 3.804136706195038187e-01
6.676695789271320791e-01 3.323304210728679209e-01
7.136301939050326837e-01 2.863698060949673163e-01
7.563639350328799082e-01 2.436360649671200918e-01
7.950744480222056154e-01 2.049255519777943846e-01
8.293156588373449267e-01 1.706843411626550733e-01
8.589736370333866944e-01 1.410263629666133056e-01
8.842035490538364684e-01 1.157964509461635316e-01
9.053458853528582040e-01 9.465411464714179601e-02
9.228445961750821880e-01 7.715540382491781202e-02
9.371814463455621080e-01 6.281855365443789196e-02
9.488311940220910401e-01 5.116880597790895990e-02
9.582352471480817258e-01 4.176475285191827425e-02
9.657885718145280407e-01 3.421142818547195930e-02
9.718348416720345995e-01 2.816515832796540053e-02
9.766663517564211361e-01 2.333364824357886391e-02
9.805267134463520051e-01 1.947328655364799488e-02
9.836152553631336559e-01 1.638474463686634408e-02
9.860924342020780387e-01 1.390756579792196135e-02
9.880856778698898779e-01 1.191432213011012209e-02
9.896951570277678911e-01 1.030484297223210888e-02
9.909990967958037800e-01 9.000903204196220031e-03
9.920583912299889562e-01 7.941608770011043816e-03
9.929204301382696940e-01 7.079569861730306002e-03
9.936221601992656360e-01 6.377839800734363962e-03
9.941924695026500558e-01 5.807530497349944199e-03
9.946540122246005922e-01 5.345987775399407838e-03
9.950245904849452927e-01 4.975409515054707299e-03
9.953181960996744237e-01 4.681803900325576251e-03
9.955457952341930650e-01 4.454204765806935029e-03
9.957159193972984212e-01 4.284080602701578755e-03
9.958351093405326537e-01 4.164890659467346268e-03
9.959082449047400587e-01 4.091755095259941299e-03
9.959387834231847592e-01 4.061216576815240842e-03
9.959289211469695147e-01 4.071078853030485334e-03
9.958796857110883138e-01 4.120314288911686162e-03
9.957909620617328983e-01 4.209037938267101708e-03
9.956614490228048453e-01 4.338550977195154701e-03
9.954885381359872554e-01 4.511461864012744627e-03
9.952681000477241469e-01 4.731899952275853138e-03
9.949941558262480612e-01 5.005844173751938797e-03
9.946584004836722670e-01 5.341599516327732999e-03
9.942495327575215924e-01 5.750467242478407570e-03
9.937523280999585040e-01 6.247671900041495974e-03
9.931463703942426946e-01 6.853629605757305399e-03
9.924043329932601409e-01 7.595667006739859062e-03
9.914896747590091763e-01 8.510325240990823659e-03
9.903536012651557030e-01 9.646398734844296996e-03
9.889311543679468741e-01 1.106884563205312588e-02
9.871363701099653554e-01 1.286362989003464463e-02
9.848566394418867276e-01 1.514336055811327242e-02
8.345280886260297848e-01 1.654719113739702152e-01
7.853567839541710782e-01 2.146432160458289218e-01
7.257304745983788052e-01 2.742695254016211948e-01
6.572143785100479363e-01 3.427856214899520637e-01
5.832212399531329083e-01 4.167787600468670917e-01
5.084006686604336522e-01 4.915993313395663478e-01
4.373986298458163446e-01 5.626013701541836554e-01
3.736897875323847984e-01 6.263102124676152016e-01
3.190682357488299203e-01 6.809317642511700797e-01
2.738274893113157304e-01 7.261725106886842696e-01
2.372840094914749898e-01 7.627159905085250102e-01
2.083022618983250140e-01 7.916977381016749860e-01
1.856607393311833221e-01 8.143392606688166779e-01
1.682482651183363487e-01 8.317517348816636513e-01
1.551411016791917064e-01 8.448588983208082936e-01
1.456144372239123186e-01 8.543855627760876814e-01
