Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
2.0,6.8,-1,484752QSHABZ
6.5,0.1,-1,616211EI4PWO
3.2,2.7,-1,468278T6GKIX
4.3,0.7,-1,175851I3MBTU
3.4,5.0,-1,574755CQ1VRS
3.4,8.1,-1,46177735NFBV
4.6,2.2,-1,765755H540IF
1.8,8.1,-1,415462Q770Y7
