Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
3.6,0.7,-1,128775N4XKL6
2.0,8.0,-1,217762GJB8F4
8.0,1.1,-1,171875O2Q30C
0.8,3.9,-1,7711178FFPPR
0.6,0.9,-1,5217277UPFJM
5.8,1.0,-1,57877536IRY9
1.3,6.0,-1,278177TRS8F5
2.1,0.4,-1,266572D63GNJ
