Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
3.3,0.8,-1,917699A4NSGI
1.5,8.0,-1,178119X31CQM
0.8,4.0,-1,779818VBB57M
6.2,1.1,-1,879929KQRIRD
0.6,1.2,-1,211786F3XN5R
1.2,6.0,-1,688197W2D0XJ
4.7,1.0,-1,166697W1N4QN
1.9,0.6,-1,817992GJ58KL
