Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
6.3,0.3,-1,08308881LOSV
0.1,8.1,-1,7006104IQMJV
8.1,8.1,-1,204881YOJZIU
0.1,1.7,-1,0808004MGWP2
4.1,4.9,-1,133811I4HXDJ
8.1,4.0,-1,8600639DTQ4Y
3.0,0.1,-1,260838VNM5U2
0.8,4.9,-1,720371NNDK3K
