Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
1.0,4.9,-1,622014FA3E71
5.2,1.0,-1,216742QCTIP2
1.0,0.4,-1,627242L2SPWH
1.9,7.9,-1,2460612KY534
0.7,2.5,-1,424777N29W2T
3.1,0.7,-1,142221BAL8V5
1.3,6.4,-1,2107018VT8AQ
1.0,3.7,-1,077667S9C880
