Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
6.1,1.8,-1,4177570GAB5Q
0.1,8.1,-1,278657G6QRZI
8.1,8.1,-1,1711424NSYDP
0.1,0.1,-1,854847PNPSA1
4.1,5.9,-1,458511HYX5NW
0.5,4.1,-1,247724IHN3K5
8.1,4.6,-1,474667R4ZTEU
3.3,0.2,-1,5226862K0ATQ
