Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
0.6,0.7,-1,254742CE2TDV
1.0,4.3,-1,784458QS2J80
2.8,0.7,-1,188174UFKIFH
0.7,2.4,-1,8858448VQIA5
0.6,1.6,-1,486757J1X96U
0.8,3.1,-1,454024ZGSFYO
0.9,0.5,-1,740804VXDVUC
0.6,0.9,-1,70445788J5FC
