Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase
0.6,0.7,0
1.0,4.3,1
2.8,0.7,1
0.7,2.4,1
0.6,1.6,0
0.8,3.1,0
0.9,0.5,1
0.6,0.9,1
