Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
1.7,1.0,-1,818612NYXE8N
2.9,8.1,-1,188218AI9EUC
8.1,1.6,-1,68862151WY93
1.1,4.8,-1,288688N8WNL6
5.0,0.3,-1,612862DVCDWQ
0.9,2.8,-1,282887OYOKW3
1.6,6.7,-1,8682815PQFY9
3.2,0.1,-1,8828814EGIA9
