Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase
1.7,0.5,0
4.2,0.9,1
0.7,2.3,1
0.6,1.0,1
0.9,0.5,1
0.6,1.4,1
0.7,0.7,1
0.6,1.2,1
