Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
5.9,2.0,-1,601004STAVYW
2.1,8.1,-1,080361F7EG6T
2.8,4.3,-1,014081TDR5F7
8.1,1.0,-1,4088668BXYN8
3.3,6.4,-1,028086QME6FE
4.7,3.6,-1,448777OTGYOV
7.5,2.5,-1,861636W7J22B
3.6,7.9,-1,78638051SE07
