Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
1.9,2.5,-1,027404S25C67
7.9,1.6,-1,766674DDQZJS
2.8,7.9,-1,6174675PH8MI
4.6,0.1,-1,664044SYFT4G
1.6,5.2,-1,67262400YO0W
1.9,0.1,-1,62746653Y5O1
6.1,1.3,-1,416244YJLUTK
2.5,6.4,-1,264007JRV457
