Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
2.7,0.7,-1,200012N13FPU
1.5,6.9,-1,8011484WV0UK
6.7,1.1,-1,110117LQ60I4
0.9,3.8,-1,233881DY4JT3
0.6,1.5,-1,0417011GBH6T
5.1,1.0,-1,281471AZRDX4
1.2,5.5,-1,184874RYK07N
1.4,0.5,-1,1102018CRRWF
