Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase
1.1,0.4,0
1.4,6.4,1
5.1,1.0,1
0.8,3.0,1
3.4,0.8,1
1.0,4.3,1
2.2,0.6,1
0.7,2.0,1
