Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
1.1,0.4,-1,944944LO9R4C
1.4,6.4,-1,946999D1J6EX
5.1,1.0,-1,797916OA9LM4
0.8,3.0,-1,916479FPWZ5V
3.4,0.8,-1,447447OOW3AP
1.0,4.3,-1,2972227F9MTX
2.2,0.6,-1,129114K55UER
0.7,2.0,-1,47669474XF6P
