Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase
1.0,8.0,0
8.1,1.6,1
2.4,2.4,1
5.1,1.1,1
1.7,5.2,1
3.9,2.1,1
6.5,1.7,1
2.4,3.9,1
