Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
1.0,8.0,-1,168880436SX5
8.1,1.6,-1,723178QB4HGI
2.4,2.4,-1,420484UHDSOE
5.1,1.1,-1,487402LJF0LR
1.7,5.2,-1,888466KPMLD8
3.9,2.1,-1,731887CTV1EF
6.5,1.7,-1,8008611BKGUL
2.4,3.9,-1,808062SPUPF4
