Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
7.9,7.0,-1,466844UGG34Q
7.3,7.9,-1,681084WQ5A48
0.4,0.7,-1,76201818KKFI
7.6,7.6,-1,046244WAJDYX
1.3,0.4,-1,884768EYBMI8
7.9,7.3,-1,420664HWSL96
0.7,1.0,-1,281200RY9E5X
7.3,1.3,-1,676424QK2S9Y
