Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
3.6,0.9,-1,695449G0IX41
2.0,8.1,-1,615744Y23G9Q
8.1,1.7,-1,4176524B1M77
0.9,4.1,-1,757666XF4MU7
6.0,0.6,-1,564545PJMRY0
1.6,1.9,-1,1411969M38WM
1.1,6.2,-1,6977261OXZVH
4.8,0.5,-1,646517W8E0TW
