Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
0.7,3.1,-1,474240K3ZO0W
7.9,1.3,-1,476041R888RY
2.5,7.9,-1,22416220MI1U
4.0,0.7,-1,4404017H8U7A
1.3,0.7,-1,727646BZKLYI
1.3,5.5,-1,214664KCAXJ2
6.1,1.0,-1,014464HNDDNK
1.9,6.7,-1,241202ROFD1G
