Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
0.5,1.7,-1,7275771YXOXK
1.7,7.3,-1,211271ZFAV7Z
4.5,0.9,-1,577257D71V7S
0.9,4.5,-1,542545MBQUTG
2.1,0.1,-1,127127MFZWZ2
1.3,6.1,-1,52712721JLJA
0.9,0.5,-1,7127229HL67P
3.3,0.5,-1,251117IMO9M0
