Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
1.4,6.5,-1,0212385ORSN6
6.2,1.1,-1,014122QPD8UB
0.6,0.8,-1,040708PPKD07
0.9,3.7,-1,212287J3HZ3N
3.5,0.8,-1,482418WI8P2M
1.7,7.9,-1,881020864DPE
0.7,2.3,-1,211270KNF6RL
2.0,0.6,-1,218288G3SB2V
