Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
0.9,0.1,-1,24127734AR8H
7.7,0.9,-1,741714ZGOW3E
0.5,1.3,-1,1775719TIOCS
0.5,0.5,-1,772244SNS9AO
1.3,0.5,-1,177545A0E8YN
2.1,0.5,-1,541712U555NN
2.9,0.5,-1,411277QUVRBJ
0.9,3.7,-1,244115T46UM8
