Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
0.6,0.7,-1,177847NE7WJL
6.4,1.1,-1,0108789UM524
2.2,0.6,-1,4880476S2XMZ
0.6,1.7,-1,780831XJLT67
1.5,0.5,-1,107317235CQ2
1.0,0.4,-1,1488877OQLI5
0.6,1.0,-1,187871ONHV2Y
1.8,0.5,-1,1107720JMILN
