Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Barcode
6.9,6.5,-1,111145VQ1QJ0
8.1,2.1,-1,712974YJVHYW
8.1,4.9,-1,5125777U2PU1
5.7,7.7,-1,1211170KCC88
7.7,6.1,-1,775727J7NMB9
6.5,7.3,-1,421515LEPET4
6.5,8.1,-1,497174Z9LAUN
7.3,6.9,-1,141247QLDG2A
